Measurements/Samples, Spot 155017, Spot 155019, Spot 155020, Spot 155021, Spot 155022, Spot 155023, Spot 155068, Spot 155071, Spot 155072, Spot 155076, Spot 155077, Spot 155078, Spot 155079, Spot 155080, Spot 155081, Spot 155082, Spot 155083, Spot 155084, Spot 155085, Spot 155086, Spot 155130, Spot 155131, Spot 155132, Spot 155133, Spot 155134, Spot 155135, Spot 155136, Spot 155148, Spot 155149, Spot 155150, Spot 155151, Spot 155152, Spot 155155, Spot 155156, Spot 155194, Spot 155195, Spot 155196, Spot 155197, Spot 155198, Spot 155199, Spot 155200, Spot 155201, Spot 155221, Spot 155222, Spot 155223, Spot 155224, Spot 155225, Spot 155263, Spot 155264, Spot 155265, Spot 155266, Spot 155267, Spot 155293, Spot 155294, Spot 155295, Spot 155296, Spot 155334, Spot 155335, Spot 155336, Spot 155368, Spot 155369, Spot 155370, Spot 155371, Spot 155372, Spot 155373, Spot 155408, Spot 155409, Spot 155410, Spot 155411, Spot 155413, Spot 155447, Spot 155448, Spot 155449, Spot 155450, Spot 155485, Spot 155486, Spot 155487, Spot 155488, Spot 155527, Spot 155528, Spot 155529, Spot 155530, Spot 155531, Spot 155567, Spot 155568, Spot 155569, Spot 155612, Spot 155613, Spot 155614, Spot 155615, Spot 155651, Spot 155652, Spot 155653, Spot 155654, Spot 155700, Spot 155701, Spot 155702, Spot 155703, Spot 155704, Spot 155739, Spot 155740, Spot 155741, Spot 155791, Spot 155792, Spot 155793, Spot 155794, Spot 155829, Spot 155830, Spot 155831, Spot 155884, Spot 155885, Spot 155886, Spot 155921, Spot 155922, Spot 155923, Spot 155979, Spot 155980, Spot 156014, Spot 156015, Spot 156074, Spot 156109, Spot 156110, Spot 156111, Spot 156205, Spot 156206, Spot 156207, Spot 156304, Spot 156305, Spot 156404, Spot 156405, Spot 156471, Spot 156506, Spot 156507, Spot 156508, Spot 156609, Spot 156610, Spot 156611, Spot 156713, Spot 156714, Spot 156715, Spot 156819, Spot 156820, Spot 156821, Spot 156927, Spot 156928, Spot 156929, Spot 157038, Spot 157039, Spot 157040, Spot 157149, Spot 157150, Spot 157151, Spot 157152, Spot 157260, Spot 157261, Spot 157262, Spot 157263, Spot 157264, Spot 157374, Spot 157375, Spot 157376, Spot 157487, Spot 157488, Spot 157489, Spot 157490, Spot 157491, Spot 157601, Spot 157602, Spot 157603, Spot 157604, Spot 157717, Spot 157718, Spot 157719, Spot 157720, Spot 157834, Spot 157835, Spot 157836, Spot 157949, Spot 157950, Spot 157951, Spot 157952, Spot 158066, Spot 158067, Spot 158068, Spot 158069, Spot 158070, Spot 158071, Spot 158185, Spot 158186, Spot 158187, Spot 158188, Spot 158304, Spot 158305, Spot 158306, Spot 158307, Spot 158424, Spot 158425, Spot 158426, Spot 158546, Spot 158547, Spot 158548, Spot 158578
CL7610_2,358295.6672,595974.5035,629670.3703,773764.1396,514397.1616,233922.4471,233209.7437,667804.8704,690847.2718,572554.468,682249.2462,972973.2991,918923.1972,1166895.09,493955.1365,753200.5144,34701.78852,433491.8666,947327.2996,26667.48473,508924.0833,415597.2949,201436.4062,209195.8019,490926.8042,764047.3802,213303.2418,559565.0011,554061.3029,360108.9881,309320.9198,221228.6995,465876.7382,172376.7449,522669.8481,480844.2918,244590.9902,610674.7983,458901.4109,374371.1646,263163.313,369644.4454,431230.5741,257196.8281,1292305.618,898975.7833,334924.0684,411132.7676,386982.7547,208578.9536,169374.683,143673.4015,172619.4024,1175141.056,525093.6168,450865.6915,484680.8267,628456.9262,294389.5828,441960.5587,496721.392,206193.9133,146951.7576,548117.0686,204738.9692,234896.7356,551342.1942,593913.65,404257.166,128291.237,385404.5798,720330.5731,589432.7561,823426.5746,69675.47148,527706.3963,477635.0511,405950.8774,203888.3117,859564.8342,335832.3696,341372.1743,418547.5799,97727.25525,561004.5874,715155.291,249517.0201,168267.0484,376690.3642,326949.364,330250.9421,679110.0133,756289.2974,220272.39,492524.5695,618336.0561,308581.4495,382650.07,110779.9429,676892.1949,498563.3414,456883.8315,214964.3979,573434.6155,295094.8361,536073.179,341168.4716,734595.727,249347.4952,556598.7572,363823.8252,751361.5041,25590.55794,194957.9432,552004.716,264123.1339,622067.6855,422068.4743,131342.5925,240051.6353,724993.0462,374607.0645,207547.3514,311873.7709,641521.5194,343639.5057,476371.5488,417167.8181,899529.9542,884075.9706,515195.4365,360740.7248,337246.4821,290554.9278,331506.9367,342880.5416,457109.1569,96770.27619,650953.3394,342018.2621,204577.1398,169997.7304,293001.5887,458111.9955,454005.8967,404325.1016,1233044.169,413787.7192,747046.0847,162158.8514,542296.9812,437616.2477,373019.5764,261432.1095,316768.6781,353916.4665,340802.4619,505184.737,572889.8321,569132.483,417985.2271,242449.7663,222384.7984,481299.1424,621086.942,236173.5271,251466.4858,369676.7747,240462.9282,339103.1672,175562.0846,225819.5179,205391.9879,213524.3819,342136.7981,423407.2321,320522.7447,149621.104,169224.6965,681576.9234,482447.8314,115692.3048,282583.6861,357826.1975,226936.9362,331201.7433,212671.414,152860.7093,357725.3785,286368.3052,404445.9776,124648.3069,299400.4037,421557.7042,189718.8069,176153.3366,771506.1084,424815.4161,290852.9462,566649.9506,88020.22467,461974.7813
CL7610_3,227924.6558,475050.5675,570015.3302,735559.8999,384332.8593,181473.1106,188895.1579,601897.1274,782606.2231,506149.5626,707309.2973,1102935.98,473127.1729,703390.2635,567032.8298,567622.9156,23514.41419,422470.1415,553059.1798,18588.44301,325255.8847,357659.5798,198333.1513,173392.5872,355610.0913,551968.1425,191833.7752,454727.9117,340912.3843,202577.5053,231299.0436,199815.8278,324126.4847,103683.9003,393838.8886,262846.5256,244078.7607,488679.6833,386069.898,414118.8459,179018.4947,282710.0806,343745.0585,154357.5354,1007800.797,879166.1204,221328.2447,603586.2265,342379.8359,143451.5469,160140.2978,85687.71235,141808.5125,997838.3936,495971.0381,613742.3886,440244.9047,503537.5705,171423.3192,312119.4715,340676.2964,141517.1711,114835.3568,461126.7712,214332.4744,154654.6785,542298.0795,439206.1165,255165.2384,95390.11347,222410.2946,535361.4315,313457.2481,710910.4281,34827.71584,619339.9017,355702.6807,257793.0206,135291.559,693729.1249,280909.3332,276371.7144,260147.1975,61079.4172,463701.428,675445.3036,118860.8066,131389.5089,277708.9408,349227.2156,360259.4866,462302.7067,672199.3296,219512.8462,373652.4489,309508.0427,218174.5092,284307.4224,184727.9202,559769.1447,407647.0974,397676.794,184041.6758,550232.0554,233135.3308,475127.01,246890.5416,544711.1256,240156.5295,369811.5861,292075.3072,608849.2097,14559.87944,139913.2141,414370.7905,172209.8945,494088.8223,274051.3902,112534.7063,178812.4976,405372.8571,270505.1441,116556.323,270464.1049,412702.4547,286228.5611,397181.558,349427.9504,644834.7885,527528.3657,586459.1196,250243.5141,229968.8759,256475.0705,222734.8381,326339.5754,395073.3572,51988.34399,580545.9384,204058.1357,112989.6168,178263.6415,192423.5425,348453.055,354657.4184,287682.7217,821260.9318,376728.2024,621848.0556,138868.7646,417130.2088,263893.9414,311804.7654,198246.622,137747.9624,224910.7409,209221.8501,263676.4578,367648.974,286040.5438,217083.1015,145780.1725,180609.7166,273984.9153,408995.3701,145457.0906,152117.9668,239394.0071,208154.3883,213329.8335,156219.9472,199071.7453,161513.2233,136258.8414,165825.1011,308263.987,246792.6215,118189.2503,131258.7912,695808.7797,335836.8726,67326.04913,194790.9349,324987.9209,148400.481,209396.5382,177563.6385,131488.3694,282381.1659,256307.9352,277893.8282,118662.6839,186725.2057,236734.6528,122497.5925,116852.2899,696469.5114,295536.0977,231169.9566,410005.7862,50404.88559,336562.5268
CL7610_4,198560.9047,318183.4104,381410.5663,448260.2584,281677.5285,118571.1115,128148.7616,258832.7801,406605.5188,268573.1344,356022.2303,592266.2433,314510.3478,406240.0676,307286.4713,320173.4226,15821.06064,233201.7152,346776.7937,12707.45861,220612.9745,120825.4597,91552.72979,115751.0688,235268.117,534978.9979,111947.0782,264684.2175,262236.5646,154314.4564,101555.8593,99980.24257,195343.4516,75159.48583,231138.7352,220355.8827,125661.6591,276541.1564,247385.003,182720.7486,153046.3689,132839.2607,237047.3199,92609.79085,646758.0275,471507.8275,189576.7105,263956.8015,234744.2272,80337.12575,73742.93559,104677.8746,64273.77998,635942.5926,358421.9836,291347.7137,209339.3619,259943.2119,129630.105,0,217418.3107,92454.45992,93059.73201,170061.9853,115897.879,97054.19201,392930.8752,337355.8542,165461.6052,66538.2078,191308.0129,377471.8843,229385.8877,396946.9137,25208.41513,435387.9606,171978.2154,173877.7167,137344.6166,396660.9166,139602.0289,133136.1177,164230.9942,41762.98518,243668.1473,413616.6478,96248.684,122337.9601,224533.4092,240378.0011,147045.1832,382463.0087,408617.1734,75867.77987,238850.4089,255597.8954,132058.5681,148701.7718,89990.8696,397689.8501,167110.4364,178331.5635,117142.1515,255294.4313,199839.6237,224969.5634,98045.63706,249531.7458,144494.8355,278250.8657,130326.4022,336478.1194,10956.88754,80343.59717,300578.3335,99587.98353,293313.881,182733.2536,84823.52627,113548.5337,404563.6961,209972.2721,98580.46435,122564.2711,299139.8324,184784.7687,244897.0366,246858.8933,457688.9152,316870.6147,272405.6652,134370.4287,142248.7244,131583.9644,140509.3006,107896.0314,204973.9909,20846.95791,280153.4505,171292.5413,86937.66047,89516.28398,107505.4946,200740.7458,196092.4572,258416.7809,552150.9747,233789.8902,366427.0548,87563.91995,236999.7825,166637.671,231203.8744,106199.666,149264.644,170492.4872,131937.8333,285344.1702,202248.9348,227707.636,125634.7124,87188.36225,146750.1712,233198.7969,265674.2057,0,96420.50241,178227.527,103408.1425,94363.81244,87689.1711,112585.2693,104548.9281,120356.6414,130296.0113,141721.7409,166383.8725,103812.1331,85212.91943,320816.9379,336631.6276,46400.16589,81988.963,230698.7262,111928.3336,149093.386,98067.87818,69439.15841,154830.2567,137027.6895,215491.3941,50222.90042,129653.2562,210239.6023,86697.52088,70896.66966,428450.7719,164687.8752,123897.8803,255327.8756,29613.95664,223859.8752
CL7610_5,0,173481.3104,0,0,218109.9248,0,0,138494.7618,196762.6212,222865.3933,275156.7918,0,254108.1642,384612.7068,146244.9695,199788.3693,9265.323221,0,243419.109,5625.429533,0,103166.6882,0,0,121756.19,0,63536.08239,144381.3925,160702.6204,0,93331.82361,53971.33005,112995.4867,0,0,134576.9642,0,171297.4169,133529.0479,0,104034.0039,0,0,57600.95808,251775.7642,259054.7998,111175.6295,0,163143.8352,58553.46128,0,0,0,323154.6425,198287.4282,163931.8446,163755.5308,0,55123.07437,196990.15,130879.993,0,0,0,63854.93744,96548.32839,0,177095.5025,83293.38927,0,0,0,188475.3694,255678.6207,0,162445.218,136474.4975,0,0,200783.7722,83739.37528,113842.2658,98526.61282,0,175537.6965,237268.9623,0,64484.17699,0,0,0,0,293440.8338,73971.50849,0,0,0,100908.9567,0,165922.387,82967.29448,108469.8847,80305.54466,177905.1583,106546.6499,118279.2657,0,130027.3373,101109.1768,151492.1898,110230.2713,208192.7706,6140.812935,43627.05937,0,78603.48712,0,0,41425.61594,0,216255.5957,81700.65364,0,109220.9517,143041.6193,140794.8158,0,112816.3473,0,254025.4661,179188.3569,0,0,0,88347.60311,75225.43623,127416.8857,0,151691.3469,94055.62326,76692.70074,46538.20191,0,0,0,0,367153.1408,160814.8963,0,0,109315.5672,0,101136.5667,54978.42887,0,0,115734.3245,0,176901.2941,116893.5691,0,93671.31238,65938.33494,0,176627.6711,0,68892.48931,0,70544.90865,0,40088.7495,67363.73739,78948.16649,62842.81602,0,0,112546.6783,49197.83499,0,212268.7996,0,0,65289.10936,91394.79794,0,0,0,0,111022.033,58708.02259,0,40316.52426,54572.47452,118778.3411,0,72664.58875,269239.5635,100014.4555,0,139793.2723,0,155754.872
CL7610_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5984.987691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37907.0176,213219.9233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71675.3677,0,0,0,0,0,0,168772.5895,0,0,0,0,0,0,0,0,105884.1204,0,0,0,0,0,0,117958.2312,0,0,0,0,5465.478411,0,0,39493.59664,0,0,0,0,0,0,0,0,0,0,0,0,0,151792.8072,0,0,0,0,0,75511.18529,0,0,0,68418.92766,0,0,0,0,0,0,0,0,155844.5236,0,0,0,0,0,0,80874.44473,72731.28462,0,0,0,0,0,0,0,0,0,0,73468.09356,0,78512.34261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53093.97643,0,0,0,0,0,0,0,0,0
CL7812_0,693152.4673,1008784.8,1290186.799,1552876.108,1033526.281,527074.8855,609291.1438,1134401.288,1461844.092,1156145.044,1095240.476,1500296.699,959502.2951,2045284.493,1306227.182,926527.6127,40276.76424,670709.6049,1139741.349,26333.72604,912626.3265,604445.2912,575517.2387,240004.9031,850619.7581,1394627.561,400304.4985,823776.3467,769059.8556,562149.8141,463725.7772,297177.2874,825807.7096,156934.7068,773106.3313,566642.713,482276.0704,1074168.695,746895.376,929742.0733,506622.0075,588289.1138,830412.2458,373734.3586,1637498.506,1501011.348,680725.4449,976276.5939,754705.5347,321226.6171,211925.2119,108205.1714,258245.4335,1855025.575,922005.9047,1120911.571,1041855.408,938278.1944,395387.6372,658939.4441,719379.6783,243902.3434,330144.5957,833806.9974,368097.0872,478834.6416,922073.1576,1058855.177,638996.6477,171292.7912,627760.4435,1442425.868,1002469.361,1487961.57,77592.85301,1223219.893,938584.2789,750438.3887,335735.1299,1402504.333,596232.0087,646514.8435,648317.66,131619.8371,869517.5181,1045705.373,647686.4993,269930.6486,879891.181,681759.0437,687916.0755,1152151.813,1441067.55,290425.688,654113.27,855287.8502,451611.697,408974.2096,243062.2814,1023304.226,641884.6404,926791.7609,571868.0693,974147.2142,562713.7047,805368.227,729783.5042,1340787.855,460345.2319,719625.1696,572630.8698,1312348.714,26153.43774,294239.9047,820223.556,320847.2482,808537.8316,524368.1251,303874.9784,429785.6048,1351584.946,778576.0298,338613.2254,454851.5725,1207387.678,481935.8221,636797.2067,855457.7843,1312352.793,1398138.496,1393806.458,657797.2667,565906.9921,564276.3,616824.1904,637515.1552,823906.2798,145048.0812,1133769.246,514770.8894,398503.444,388881.742,469538.3022,882432.3234,763397.253,971197.0365,2169879.858,883249.4984,1166643.088,227695.1475,1116376.13,729432.3396,591121.9163,609524.9832,775417.0436,852892.4875,505922.3087,844196.5585,1127390.547,899732.0959,961422.087,430345.0886,480027.3805,989094.4778,869264.4168,528220.9399,473479.0115,734874.6107,299804.7133,682270.1214,304318.5359,552024.476,362973.8765,532373.0894,491022.1556,684638.7433,506257.4402,421421.0191,240109.1672,1474652.052,845772.242,343812.6086,452347.2695,640498.2353,342151.5676,423210.298,485346.9659,336476.9552,639026.5486,606256.243,1019225.125,218176.0219,314008.9475,728401.2517,548388.6712,292069.9826,1614842.757,932741.3115,621148.2637,751061.6143,126659.1581,647210.3263
CL7812_1,423804.3309,548815.4497,982344.3401,774740.6621,754586.2978,348031.2209,453810.2324,848789.3425,1003859.855,695077.0126,692242.4067,1109779.033,795308.2105,1277276.866,890160.0054,581915.74,34201.7533,446744.723,807053.8728,19200.4812,638921.3948,457298.5263,437973.7868,173466.9327,580376.9507,643058.3682,288303.276,660245.8288,638931.6199,422164.5165,327168.6844,205921.6017,545580.3681,111650.8754,719890.3997,488740.7165,281531.0177,650558.4395,425331.118,651291.5562,288213.3148,354707.471,522891.6027,241470.5883,1190461.769,1013616.338,522630.9027,585054.4555,488988.1594,203603.2601,178216.0315,140825.928,252150.5008,1732361.807,542817.5173,666037.7193,628037.4008,721772.5576,330884.7009,363997.1042,659154.3491,198080.4887,210466.6937,587229.2,329656.8793,294433.8694,821345.502,817148.7163,361044.5397,168133.2013,498936.6172,940351.2716,629526.6526,986137.8343,50622.244,976073.6982,592315.8219,480570.6797,149446.79,869304.747,339844.1675,393504.2971,476638.5836,105954.823,432517.5006,675412.2485,335765.092,202088.7999,481468.9779,355530.55,467188.0136,801159.6267,799794.3119,201004.9859,375951.2712,593569.4943,344591.2733,299103.7529,238163.2082,712037.4653,529176.2124,510727.6914,358341.9675,515767.6049,369936.8318,541295.0483,451741.8661,1012544.245,316644.9264,519453.1379,428555.5521,827915.4671,15201.11305,233430.9813,562167.1803,194103.8144,473911.1699,466636.2879,171386.6855,331811.9846,919502.8219,504712.0684,209391.2272,276894.4266,935440.338,251147.8987,493950.8255,574596.1701,1024599.418,935928.2584,806602.5835,438747.4255,359477.3751,351553.598,461978.4013,375906.5865,496343.122,91687.89082,1004816.329,345543.7039,295393.061,261000.672,338157.6386,609963.2093,596249.8318,595196.385,1415029.912,623126.1304,1071580.973,170388.4134,696796.8986,524124.4246,457735.1222,367253.8514,592559.5333,504570.0702,350996.3138,567632.3251,711687.7115,476555.1121,500642.5474,165756.0266,315998.3756,645635.4162,553795.0802,410362.4761,374202.3334,598606.0525,253383.9792,531771.9039,255881.7488,370810.9942,270946.5373,210049.2776,389407.43,451680.4941,310534.1708,224207.1473,184027.2119,1072600.22,453488.4224,281442.1131,349518.4176,521605.1068,219438.4603,320797.0431,322258.1864,227570.1589,486520.9016,364401.8501,630556.0436,225499.1391,306890.827,549556.958,457194.0159,189674.5815,1018144.754,612742.7829,463189.5247,616620.0884,100800.6345,449679.8729
CL7812_2,350195.9663,470292.9784,571517.4835,605808.7103,404370.678,246919.7055,248830.6309,516926.9843,539161.7395,441962.2292,458388.7403,723938.9785,459903.7405,801057.6372,494191.4295,484836.4744,19422.79056,339645.3583,570586.0407,12644.20813,395649.5024,209979.1353,209729.3918,138692.8162,326426.0053,540916.2818,160163.0041,514967.0681,356897.11,251317.4505,185518.0017,145525.1262,398076.9679,109192.8455,285947.6802,311539.2255,201646.0216,464693.9668,299005.4235,400244.907,178395.8047,272992.1149,344101.9122,175837.4371,662360.255,595409.5125,367058.8004,380430.4623,252460.5889,173318.9055,98276.04074,111335.9302,180016.1946,936117.4873,337794.8333,501157.2534,309937.9187,550606.6048,255987.9543,0,431978.2165,119074.6262,208115.5851,425077.5265,142779.0194,230017.8034,396163.3098,478005.389,197174.8572,98685.38731,297061.3593,603033.5974,433421.3909,451896.4866,46630.17429,641672.8183,318864.0912,292047.1726,118310.147,802046.3324,299029.8095,285209.9126,269207.4655,80050.08693,334556.4723,606862.0341,304821.9147,127987.1578,374247.5027,293617.8523,270333.1711,463111.9908,665557.5968,198833.3371,286317.7841,456728.1635,156917.903,204366.1347,118964.1105,489882.2898,279355.3018,355032.047,246885.4022,359587.1911,317090.9308,412208.7412,285686.9326,617816.9868,247567.9352,402990.0246,344573.5393,502815.2637,11818.6972,139461.4803,441009.6014,147467.0591,458972.3229,331234.1811,116758.6238,245548.966,550003.3806,275704.214,158511.6618,158644.2578,578562.2179,223032.9244,353334.381,343569.7184,732209.4335,622539.2188,605054.9633,263679.5183,212817.1461,203090.7176,291458.0505,191178.8628,364998.7736,57056.29084,594866.26,306189.1772,211016.3368,141478.9051,180902.2779,473769.3953,325327.706,379794.4996,670646.3261,394310.0173,583648.8754,136140.87,519173.4127,232239.039,345778.5632,242010.4957,242922.4449,505386.1897,245235.5214,453037.818,442682.1158,369239.639,405418.0237,209636.9197,203315.6731,315937.6585,480317.7886,196707.0429,207312.1429,366183.6313,142325.854,347060.9369,134482.9796,241606.657,192203.7802,172671.1164,219297.749,262343.4856,265470.0808,201954.0969,151609.4609,682813.848,331079.6982,174647.4379,240991.1699,362810.3975,158683.2394,197269.3465,210645.1896,154153.16,380308.3779,191623.2645,397851.5645,116185.5092,167772.4512,345360.7377,279062.3401,137806.4152,791615.3831,447971.9414,269415.0147,393459.4393,66255.38027,317289.822
CL7812_3,188950.3344,210055.7837,254539.0445,258681.4893,208727.0667,100757.4831,155270.9314,232469.2898,424968.5768,283930.8298,275411.5636,392386.6535,323851.8727,352209.6494,302876.6869,270610.9835,15738.40975,135904.2312,277123.4305,12946.44259,235847.6104,152432.1702,141053.1796,111028.7806,151372.4123,346220.7385,101020.4803,276544.8175,229804.1463,140601.4946,156086.5718,79389.28978,176064.3173,60169.70764,206442.3545,197151.4113,107988.7376,229591.2279,217511.24,0,133967.7079,185097.0129,270969.5843,81079.51593,355384.714,407178.4901,224171.2023,180980.4385,166979.5198,79588.96396,57555.06065,64721.53335,65752.29137,657286.2694,244795.3051,280069.4439,250553.6095,272609.1966,97981.81541,229625.9168,222610.3051,87120.75441,93782.1161,263499.6557,177614.3536,88759.91102,0,271040.6531,117295.6123,80669.15608,156224.5479,346597.0529,301832.8866,433537.9812,21652.47111,410852.2881,232216.9281,171388.089,93437.55987,394691.931,185225.2404,181164.3494,151888.7552,36475.87019,208274.8893,310779.4336,117716.7519,64737.49478,186611.9594,160909.4014,208517.4974,357500.4364,323018.7306,0,200233.3791,265762.0341,146731.5419,125640.1469,0,263956.8216,199937.5748,228304.052,135365.9881,163936.315,169988.2815,259766.3427,175457.1079,316665.9522,133180.0639,201345.7145,155564.3505,254056.8803,5539.186034,100638.7944,286269.2947,104461.1787,226751.0531,204804.328,70319.07227,159678.3446,279096.4115,142188.6451,127897.2861,177347.5147,387594.416,137010.6201,288177.1773,217272.6459,438856.3123,232871.838,323526.8626,179328.1901,153737.625,108884.8496,155672.5304,129489.217,217451.4796,30892.39328,285899.7543,116899.718,128575.7138,86398.01905,95352.82282,282606.3193,149575.042,124949.4974,481815.9846,189397.0192,386639.1341,70258.24112,194345.4314,211916.1557,156616.2585,144049.3574,137861.7128,237518.8132,141286.7731,173151.8049,314986.1379,162459.0873,156516.1048,0,151322.1004,256672.8149,239231.0826,124591.3982,84337.60271,212637.0693,117004.6347,177558.1069,56486.38824,143964.4587,164070.813,117365.0787,119244.1336,148335.2932,114662.4577,95911.26758,79156.33248,252507.3342,177643.7547,62718.73669,121808.5734,188890.2028,87828.03448,151534.0612,114226.9206,0,181533.4926,133209.9464,223946.2809,66516.03709,116781.4188,269671.1706,111832.7237,81153.21784,0,207868.7269,159237.9001,188112.9305,0,132535.2492
GM361_0,4141341.744,3822246.513,4992642.772,7257139.788,4903520.832,3509606.441,5090666.27,6189314.25,4843557.092,2035506.051,3041261.301,2874807.611,2430068.118,3912013.955,2465129.257,1524170.267,138566.0043,1831825.881,3292471.698,130451.5601,5517147.948,3320955.901,2362698.341,1528549.221,2216210.518,3042133.517,1275072.009,5098597.503,2508633.832,1928037.611,1156474.241,1032456.661,4102340.901,2803836.495,5039182.496,3510394.424,2276015.188,2662395.668,2560847.463,3589527.293,5379622.37,6472770.746,2432628.931,1205698.429,3810405.082,5014975.168,5135601.125,3847210.505,2488062.484,2267180.046,2643093.541,3729768.837,3173591.642,5442670.241,2557448.404,3589009.702,4298160.935,1985301.469,2259149.326,4302550.813,2523427.834,1609945.918,1668959.599,5098579.624,3344513.314,2949960.181,2923002.934,2606900.544,4710648.919,3243691.129,5522774.727,6181456.1,3939164.871,5481553.38,665152.0088,3667713.865,2005984.923,1881077.465,4317066.786,6990877.04,2197111.601,3607000.724,3334342.065,347315.1812,1731230.389,5511833.202,4949239.128,1603529.383,2043221.814,3566354.903,3090744.994,2890375.634,4236463.1,4377651.214,4806663.593,2780896.205,2530162.894,2627551.81,3036138.209,3479626.052,2039197.547,3062089.671,3132255.401,4604740.947,2198782.304,3474319.467,3039044.118,3745531.66,3267142.581,3505112.216,2490545.975,3877343.727,165159.8161,754022.9443,6616557.968,1396495.055,3639470.091,2519360.173,982400.1819,3340207.034,3990176.93,2462649.121,4443032.944,2147627.424,2948159.86,4153111.208,2331299.305,5146454.85,5567358.026,4486472.428,5726006.128,2564867.449,1499612.031,4004717.269,2251854.932,1724731.309,3639386.866,984995.4443,3480628.204,2098743.742,2558165.968,1223004.806,1741971.586,3187885.514,1747179.714,5395195.824,7376716.428,3182280.154,4041038.382,1670997.173,2237433.864,2178218.727,5112403.197,3135722.045,3749944.873,2531015.247,2457590.755,6864478.785,3114038.115,2250115.485,4494929.747,3288332.625,2505244.195,3521692.544,2820240.024,5778629.724,1785185.471,2267780.216,1257438.516,3192948.898,1575499.383,1741788.142,1717662.625,2652560.123,2226246.534,1942161.24,2087017.435,2277659.401,1190406.046,4298450.872,2393376.285,2333959.917,1746989.816,1570031.247,1044868.419,2443468.39,5723207.794,2416114.329,3110137.818,1610681.729,4235240.853,1674374.395,1264611.505,2368840.344,4940722.071,1708928.067,4984574.419,4364115.415,2042408.932,3300864.148,2448166.181,3394725.012
GM361_1,5695767.865,5272792.721,6653298.402,9258174.807,6920491.766,5192796.721,6513137.595,8276405.126,6820690.202,3109600.577,4867625.796,4733982.281,3748282.468,4783712.02,3916568.252,2119548.549,179839.8417,2354289.941,4594641.2,169593.494,7371387.375,5198329.714,3205820.21,2114478.362,3293081.94,4834550.126,1901221.01,6826368.853,3806172.933,2710767.677,1558458.045,1499322.441,5792632.153,3629868.187,7427228.033,5588378.735,2977403.462,3829972.919,3475224.943,4771005.771,7546635.628,8316192.095,3671364.683,1731447.897,5349432.447,7784246.62,6786276.004,5041691.417,3565144.954,3198817.248,3520845.058,4870225.398,4374420.508,7718113.426,3878444.629,5338158.253,6126835.794,2806120.236,3180038.478,5229723.801,3384165.696,1973991.934,2417337.32,7175731.677,4548935.15,4201217.759,4355817.748,3521636.696,6093240.318,3696120.375,7412290.2,9336801.837,5338177.64,7001267.559,889455.6824,5595323.882,2818915.987,2519144.788,5704307.177,8858046.355,3286495.074,4926578.393,4522558.932,528051.1139,2279889.823,6676423.897,6251587.871,2466275.436,3055494.424,5027621.486,4403103.228,3753317.059,5293714.585,5916239.668,6603992.67,4059838.415,3344443.413,3603744.698,4000413.712,5042410.967,3005610.273,3820012.984,4083284.047,6395290.218,2586545.417,4577877.337,4140733.632,5182857.929,3927078.805,4330858.387,3148460.663,5607171.016,207582.0366,1048624.738,9072929.474,2014049.698,4575070.538,4202484.62,1358123.36,4482039.821,6316614.078,3419308.342,6254876.434,3059793.419,3960798.354,5080788.425,3523074.764,7596017.538,7055682.3,6053499.643,7445993.994,3254502.866,2076258.476,5310270.405,3695740.846,2192909.543,4964356.234,1236999.638,4707635.694,2757042.374,3703150.938,1560502.21,2266263.717,3966887.64,2323608.817,7019103.561,10976762.4,4593454.592,5666233.546,2163556.203,2745362.958,2994183.703,6666186.193,4207043.07,4705092.225,3506423.809,3225754.019,8447525.122,4307105.372,3320706.194,5883681.47,4609763.744,3084374.408,4758445.145,3748623.665,7010211.075,2682773.211,3058318.374,1639885.933,4335640.502,2234941.608,2274617.504,2243820.036,3797853.066,3236978.592,2608951.721,2994415.346,3050286.072,1973082.029,5783189.333,2940815.63,3046505.507,2413839.355,2262193.842,1564310.903,3359156.377,7495421.76,3308933.889,4311127.47,2217062.593,5371894.111,2303931.984,1726477.92,3228622.041,6386868.004,2346698.432,7005554.905,5842834.487,2729449.094,4033386.638,3279183.926,4689584.827
