"Measurements.Samples","Spot.204291","Spot.204292","Spot.204293","Spot.204294","Spot.204295","Spot.204296","Spot.204297","Spot.204298","Spot.204299","Spot.204300","Spot.204301","Spot.204302","Spot.204303","Spot.204304","Spot.204329","Spot.204330","Spot.204331","Spot.204332","Spot.204333","Spot.204334","Spot.204335","Spot.204336","Spot.204337","Spot.204338","Spot.204339","Spot.204340","Spot.204342","Spot.204343","Spot.204344","Spot.204345","Spot.204346","Spot.204347","Spot.204348","Spot.204349","Spot.204373","Spot.204374","Spot.204375","Spot.204376","Spot.204377","Spot.204392","Spot.204393","Spot.204394","Spot.204395","Spot.204396","Spot.204397","Spot.204398","Spot.204420","Spot.204421","Spot.204422","Spot.204423","Spot.204424","Spot.204447","Spot.204448","Spot.204449","Spot.204450","Spot.204474","Spot.204475","Spot.204476","Spot.204477","Spot.204505","Spot.204506","Spot.204507","Spot.204532","Spot.204533","Spot.204564","Spot.204565","Spot.204566","Spot.204567","Spot.204594","Spot.204595","Spot.204629","Spot.204630","Spot.204631","Spot.204660","Spot.204661","Spot.204662","Spot.204698","Spot.204699","Spot.204700","Spot.204728","Spot.204729","Spot.204730","Spot.204769","Spot.204770","Spot.204799","Spot.204800","Spot.204801","Spot.204842","Spot.204843","Spot.204844","Spot.204872","Spot.204873","Spot.204917","Spot.204918","Spot.204946","Spot.204947","Spot.204948","Spot.204994","Spot.204995","Spot.205024","Spot.205025","Spot.205026","Spot.205074","Spot.205075","Spot.205104","Spot.205105","Spot.205106","Spot.205156","Spot.205157","Spot.205187","Spot.205188","Spot.205241","Spot.205242","Spot.205271","Spot.205272","Spot.205273","Spot.205327","Spot.205328","Spot.205329","Spot.205359","Spot.205360","Spot.205361","Spot.205417","Spot.205418","Spot.205449","Spot.205450","Spot.205451","Spot.205509","Spot.205510","Spot.205541","Spot.205542","Spot.205543","Spot.205603","Spot.205604","Spot.205636","Spot.205637","Spot.205638","Spot.205700","Spot.205701","Spot.205732","Spot.205733","Spot.205734","Spot.205735","Spot.205799","Spot.205833","Spot.205834","Spot.205835","Spot.205836","Spot.205837","Spot.205903","Spot.205934","Spot.205935","Spot.205936","Spot.205937","Spot.205938","Spot.205939","Spot.205940","Spot.205941","Spot.206009","Spot.206026","Spot.206032","Spot.206033","Spot.206034","Spot.206035","Spot.206036","Spot.206037","Spot.206038","Spot.206039","Spot.206040","Spot.206041","Spot.206042","Spot.206043","Spot.206132","Spot.206133","Spot.206135","Spot.206136","Spot.206137","Spot.206138","Spot.206139","Spot.206140","Spot.206141","Spot.206142","Spot.206143","Spot.206144","Spot.206145","Spot.206146","Spot.206239","Spot.206240","Spot.206241","Spot.206242","Spot.206243","Spot.206244","Spot.206245"
"PI364_2",1019467.723,1666645.815,1477469.245,1826947.406,2043150.224,1620702.98,1783077.775,2004810.391,1629912.043,2176543.234,1383284.218,1447651.389,1920981.051,1872957.59,1979708.706,2478501.332,2288023.017,1392363.764,2155889.999,1879129.922,1413921.024,1413619.568,1706825.169,1322136.62,921942.3013,1270367.04,1513776.555,1921266.466,1838843.716,3619149.535,2232456.182,2322936.694,2124215.393,1918817.984,1775497.534,1986626.67,2039436.61,1640165.847,1119745.213,1056713.582,1338154.531,1114015.919,2263033.112,2512114.618,2378507.469,2228636.959,2447098.292,2592635.133,2590714.213,2595516.606,806740.2,2070185.379,3952069.168,1822014.292,1830254.627,2547105.756,2043119.505,1735518.864,1814969.572,2524038.415,3913384.198,2535229.451,2168072.798,2065347.139,1483162.817,7388746.695,2000800.533,2093030.896,2109666.493,3018646.877,1888000.966,2477359.044,2444638.962,1850135.407,1780042.682,2048783.516,2727098.498,2028050.102,3207314.198,1407882.856,2972337.786,2058485.588,2594657.965,2153711.014,1751926.698,1875059.387,1379506.355,2094878.5,2016435.537,1703654.895,2641670.322,2618964.816,2325292.01,2346477.343,2816534.76,1938326.833,1649638.193,2022446.739,2130616.133,2201579.603,1810025.883,1895427.382,1243863.333,3117306.755,2088043.734,2851315.984,2299190.5,2285129.136,2134938.592,3720861.106,1917778.84,2850215.547,1623259.318,1457596.58,3180500.368,2604879.548,1313247.949,2079171.153,1070921.092,1725119.446,3076313.859,1695841.014,1397247.259,2719233.911,1726566.906,1665854.472,1580213.535,1588108.939,1670846.206,1739000.269,2137677.215,1363740.106,1729377.135,2176361.559,1217552.117,2021495.049,1180982.09,1475747.539,1326902.921,2018192.704,1883677.171,2319741.206,2650660.984,1118669.196,1084078.109,2325606.569,1652302.472,1946424.84,1518113.277,1523140.754,2203814.657,1477075.846,1638589.963,2273269.857,2208092.364,2996108.398,2488862.562,1083222.06,1123652.962,694783.4308,1917892.871,1730013.659,2353479.148,2371776.752,3644584.381,2032021.676,2571040.828,2575715.891,2050480.296,1316731.498,1718479.794,1457521.095,844983.7442,1012218.727,1638183.582,1645121.032,2218872.41,2733637.121,2443403.154,2295381.881,2518634.07,2321035.419,2581073.293,2070052.766,1989121.771,977902.3202,1097091.126,1616709.242,2796602.588,1719391.939,1791977.127,1294379.559,1374925.041
"PI364_3",360745.1556,577605.5463,559542.6324,614024.7589,667983.6236,573634.5966,629424.4464,678997.9078,544136.5703,786317.2398,464751.227,445191.7479,731338.1144,510857.4884,813375.5558,871910.9768,788085.5664,591190.0691,728636.2994,665558.8955,477011.9183,500285.3103,654200.3905,461438.2146,426806.7652,391166.7585,476353.8754,641853.71,599476.8733,1203384.826,728036.8655,1027300.133,713964.2584,669390.0856,681115.3985,742962.0006,688626.9755,525322.9966,425155.2708,417622.0992,472343.6167,480433.8527,775288.206,927919.1067,745583.5315,759904.7033,810558.4372,975707.3478,855494.2201,856802.4972,363388.3293,641706.5693,1436132.581,688323.494,743018.2819,970740.8487,806587.8499,530293.6319,628706.3115,839375.8436,1438813.291,750378.6544,732170.5036,699993.3298,468773.4559,2861038.002,755326.1997,715431.5028,805540.8714,1094759.287,570434.2078,854421.6252,700168.141,745636.8692,630911.9472,779771.0495,999063.2608,645420.525,1101133.201,446746.7102,1100009.931,588976.9765,954464.4466,805095.3783,771863.3983,729164.5005,472275.7968,593439.1008,683629.8645,677687.0933,867145.8575,811293.5001,768109.0913,707651.035,939825.4514,738243.6265,622600.0342,784844.2422,736124.2611,896046.4954,674774.4626,502392.6127,398251.8016,975884.8187,707624.8412,960201.7259,545275.735,770432.7013,667308.1563,1269502.101,665326.8025,953101.834,569439.9618,487910.9987,1101935.574,950215.2361,467240.8427,741139.8504,406610.8638,651496.0303,1045493.393,543130.3988,506170.6463,891159.6078,540697.992,522634.3713,577249.5648,586870.2023,602049.637,592625.686,744595.8932,601364.633,552097.4379,648099.0042,414213.8453,715304.0287,313276.762,516376.5894,382688.0619,594937.7949,654011.9772,842786.4902,859189.1615,376987.3276,400876.0458,850148.149,592292.9954,745396.0227,445514.4021,442517.8883,526356.6795,593285.9098,555914.5693,865439.9664,830841.6961,999385.9685,771853.4321,393496.6774,348665.0461,317896.4577,517114.7048,547742.8015,775175.9129,788213.9144,1225089.092,746171.4992,844315.9063,743856.7187,784073.2804,541555.9318,498864.9892,439758.8428,286293.9086,337475.3521,526725.3651,633765.8784,917736.5133,1015710.622,842155.9486,829801.7452,935123.4535,760219.1455,927509.5833,765612.1326,629821.855,365251.1625,346429.366,478016.2935,1004762.743,521660.3087,652475.7228,389091.6292,463278.0058
"SHexCer402_0",108346.1822,80133.43664,125712.2717,262231.3177,154580.0997,83480.57994,114068.8169,144751.463,128477.0875,162695.7876,93322.41864,118264.5458,200576.8165,177393.3971,286382.0528,198992.7571,267834.6761,61465.29045,158279.5562,64931.55488,49424.34499,106817.2521,93957.2607,34674.88133,74670.32898,0,0,46628.92796,99044.96982,217326.0581,273998.0174,139946.3783,134075.4747,90034.11163,319928.6531,127969.3342,133082.766,45670.41728,0,215172.827,62748.63767,120858.6573,133178.669,123365.3587,134826.7642,267428.3721,265993.175,213295.5097,197546.4251,92266.62618,0,72162.58287,272147.948,67139.82418,113690.0715,353562.8178,288541.4215,0,92118.41668,66334.95394,264960.1836,124073.9792,299333.799,189564.7179,0,509177.7377,299139.5609,273787.5137,172185.4326,195516.173,178613.901,298876.9775,147655.1035,213754.7361,181219.8782,167995.2612,92889.7929,168140.5588,237606.0534,130305.3134,183077.9016,0,164461.1563,273730.4134,209044.6874,112028.1186,103680.7606,106298.1114,235011.7652,198429.7864,195923.6251,139742.3753,87168.91986,172791.1235,256272.9147,166867.8379,80549.40437,105294.7199,82453.95439,413281.5641,163653.5296,93907.16829,43688.15411,259354.0726,356893.5477,291419.7826,119419.1778,150454.4644,197466.1337,581282.2155,91345.46651,217048.7853,154619.4188,302067.0661,514487.5951,347811.9888,78735.61261,141794.2724,86537.98195,276172.0842,239950.8492,69657.66491,60343.99265,0,263925.4984,242874.9743,96260.32667,91790.41113,86924.24994,356507.318,195107.869,115418.0795,139839.6981,164624.1279,266489.6567,256504.2769,123557.5047,195121.1307,109516.6149,211875.5129,80313.262,193102.7904,208535.3099,42616.18007,163708.8506,238140.9211,204335.0915,71320.67349,0,47916.13215,261222.57,294699.6258,212405.505,387051.9085,303447.7481,169617.9868,144882.4947,43026.30178,69844.79655,656555.2634,288955.0104,358784.1417,216291.5157,307358.527,499320.9097,208760.2718,143400.8428,360482.6399,406935.0218,240488.3334,163942.7168,165863.4687,138811.8705,165941.8827,65051.18795,118486.3396,267119.5637,255307.4553,228261.4817,240898.1144,122920.8962,205597.2634,267935.7912,155639.4568,261160.357,140802.3563,181995.354,101636.2379,161803.8079,112381.1594,159658.7293,111760.9913,182954.0143
"SHexCer402_1",68573.95019,47452.49422,90676.63891,147825.8443,101447.5294,0,0,85709.39505,69524.78395,100419.0186,42109.59136,78711.61929,99473.52589,88526.21927,144288.6805,120842.0268,109221.0298,45638.59474,93034.12613,0,0,65437.5148,84060.53448,0,0,0,0,0,58036.66094,110491.2549,145786.1175,0,59001.71251,60236.00101,145001.3324,112684.0137,76820.18234,0,0,75467.91079,39505.04108,65219.62595,73172.7331,64972.578,70498.52924,133733.0516,142513.4886,93064.48679,122627.0827,0,0,37424.32679,130785.1158,39398.90855,72724.64506,218136.4359,165030.9331,0,0,0,161309.0149,94655.97015,121887.2671,80783.69463,40870.67585,234816.7754,185000.3419,131438.3131,96712.02196,110724.7086,85708.59548,163598.1668,0,136143.7799,120558.8888,0,0,78274.4983,120503.4481,71867.82584,89344.91207,76493.01564,71315.23898,143822.9388,126114.095,63938.93462,97088.27377,59728.71966,122568.5216,105514.1573,153874.8428,93651.39399,59148.28063,109525.6089,132031.2901,124410.3581,70181.69266,0,71848.86265,200640.1698,78981.60986,59098.00811,0,160141.5991,147474.9832,143540.0106,0,107794.7203,97622.5029,300190.4195,52377.85997,114885.1982,91118.17468,133611.8108,278035.5507,150312.9412,0,113691.5528,52549.376,131095.8449,129003.6749,59424.19788,60765.63996,90502.53071,159938.1525,108653.5557,70071.19779,73199.4389,49630.82797,165279.017,148384.902,74518.79042,78311.80766,61558.95715,143373.0628,110886.6009,48336.10717,101158.828,53106.81474,120060.9923,60940.03351,129852.6625,95520.19614,19845.29797,79221.12572,125843.8011,79865.834,56207.54565,0,0,135910.1714,138768.9716,115307.1569,160434.5464,156229.6788,96764.68212,52370.39373,0,0,290325.5556,118249.1928,178766.3482,97769.63452,159004.6659,271872.1227,120800.4135,82053.91735,175883.6709,226074.6369,104654.5827,62158.32524,78232.34678,70513.7435,95313.79765,40711.85361,56561.21553,124473.6614,154555.682,98206.0259,146811.6947,76592.41432,138796.888,134671.8444,65169.91698,136598.042,67311.47023,78757.00512,46265.7884,91862.66971,70045.32843,88468.33046,73273.82773,100363.7748
"PICer401_0",131668.1144,101136.2034,190979.7765,513389.2652,233518.051,111049.1913,177003.5276,201748.0207,198434.003,230893.5437,102145.7079,234613.2664,232756.4649,218688.997,439476.1156,314176.5581,353888.3944,98583.66403,274062.7205,71668.22954,76141.47473,180738.9037,158489.3806,93996.23802,69474.77306,86495.37605,82378.27632,105584.5134,221624.8247,346699.0186,402983.7088,318151.6822,189403.95,143603.258,547873.6244,238688.7804,166609.6127,96637.41384,0,228215.1675,86364.84077,179304.5283,164248.9543,200411.1483,233746.628,316792.0115,288831.1325,399181.0592,283627.498,150145.6088,36452.4057,93007.82291,370602.5168,99862.67474,211101.211,570120.9803,434502.7249,52299.3491,156476.194,152559.9905,454606.4827,197470.1658,424690.6151,241420.8669,84472.78891,860776.4171,400602.1087,599226.6486,306408.9894,285126.4294,263279.6489,485244.2955,177243.0434,355552.5168,337586.2424,180567.3434,143749.2878,208771.4318,348030.6302,233945.5769,334452.6087,204393.636,178764.6723,363955.6523,445452.816,278617.0491,203096.3701,167272.2716,312370.1923,272841.7222,466234.3675,204864.8738,164985.4373,293841.8807,460967.4681,386666.283,146163.4548,172511.8285,136851.0215,536192.8455,316569.299,131988.2444,73581.45916,407346.7305,563121.2053,446233.1067,179321.6041,238109.4927,334326.9993,1003490.913,146755.3313,301346.6715,249351.5987,631101.8389,1028434.014,555661.1419,187651.1513,302509.0229,153033.3355,497784.3684,349405.6395,174430.2875,108657.3643,225541.1807,448007.8015,452197.6533,169225.6841,134842.2017,114821.2962,781875.3228,494534.3942,279365.3798,216656.146,181055.7904,526272.5607,528983.4183,181093.7202,311673.34,117703.1706,461869.3376,228974.8613,404732.5859,337649.8972,69885.56715,432748.5737,533661.5433,375117.3397,134108.4365,96627.42885,75460.25156,468011.579,488398.8329,437021.0452,812980.5951,592250.7236,306074.5184,352660.106,86192.46825,133048.8829,1056096.818,448983.4913,576871.547,389817.5046,579593.0302,944460.6152,482429.7613,385015.709,567417.7749,784242.7389,363770.8286,312788.5877,288800.6901,184762.7863,365399.4375,123484.2471,203852.4354,473806.1443,409973.5061,519562.976,447015.642,304030.3412,427355.2122,413871.8821,287967.2031,471891.0175,342155.123,207906.2931,143641.2225,289768.4396,218945.7227,289512.4784,209590.7203,474136.6414
"PICer401_1",73931.80446,67958.41112,86058.29942,208582.4022,132601.4256,0,92155.94233,105838.421,88685.22462,124548.7665,63072.47637,95858.23315,144622.5576,102086.3328,216593.911,148348.713,135481.8617,64784.74519,167608.1163,0,0,95638.98706,105653.3216,31832.659,43980.40561,0,57933.0663,0,104919.742,151765.2546,184334.6297,186949.2872,89717.42207,67086.39442,283027.8307,128924.0663,71639.33982,56676.96673,0,139442.4049,0,95259.74888,112102.0058,106982.1942,132095.1411,143658.3307,210694.3882,168992.8895,151237.257,97027.56925,0,56607.80668,201218.641,43297.42527,116386.5305,283621.0318,216637.5145,0,77118.28704,79562.67074,196209.7086,135400.4286,216273.0988,128426.3379,0,420421.0212,222026.6633,290539.2604,137844.6171,149167.7315,131530.9486,220877.2543,0,160512.8579,146999.3864,86399.45542,81804.20974,147401.7996,187755.7292,113318.8968,154386.7336,124020.7631,105487.8389,161867.3537,227247.8876,156924.3879,94001.34396,102984.0947,169063.1591,112905.3267,235864.7968,139510.4658,79732.32634,132013.766,265214.9428,139004.6503,79779.62604,79448.22731,84331.2011,274263.5068,119959.863,73982.9031,32555.50505,192986.4258,264467.3831,203747.7915,82265.06056,160092.2051,186805.3866,517186.8575,84057.6452,147471.1925,168374.1361,266336.5728,640706.1227,290489.1453,82020.0445,163336.0745,54495.67712,251409.2444,194748.6181,96333.39818,59947.42896,136458.8096,281103.6076,194102.9548,88413.65941,0,61988.13715,321021.0093,248409.2658,146694.7381,98215.89057,118194.085,230304.8771,308483.1864,104008.7176,133989.248,80498.15521,207338.7219,107719.1828,186035.2538,180591.6083,39352.59555,202051.5729,277183.735,217853.3891,60244.99559,59576.91187,42365.11601,192406.614,221145.0814,206482.7343,372076.0307,320421.9876,146826.7886,134034.941,28904.81081,54363.47516,490308.2965,185818.2155,288152.8619,184391.8466,274931.306,483593.4373,228902.2927,207607.4741,274276.5119,400974.5585,256322.0067,176082.7049,123864.0379,104400.7316,150474.0906,55944.3847,135099.74,196702.162,190111.4928,208421.2174,229197.5836,149150.3671,239583.2261,198197.2189,138502.031,215155.3907,160420.7024,117982.8813,47867.22647,122599.4903,116293.4794,162831.5637,89041.87253,197775.5112
"PICer401_2",0,0,0,47391.47261,0,0,0,0,0,0,0,0,38290.51805,0,64563.54033,0,0,0,43710.51458,0,0,0,0,0,0,0,0,0,0,0,47565.46985,0,0,0,49243.66417,0,0,0,0,0,0,0,0,0,0,0,59429.28613,0,0,0,0,0,0,0,0,0,0,0,0,0,46424.46235,0,0,0,0,0,0,74973.87851,0,0,0,83195.11132,0,0,0,0,0,0,0,0,0,0,0,46787.95529,56208.85255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57825.85128,0,0,0,0,0,0,0,0,0,0,0,55506.25225,0,74785.56471,0,0,0,0,0,73619.29516,0,0,0,0,74756.47898,0,0,0,0,0,31619.30061,54705.57295,0,0,0,52556.73879,0,0,0,0,54375.49368,0,0,0,60744.66016,0,0,0,57736.40297,46535.80434,0,0,0,108386.6896,60987.52036,0,0,0,0,0,0,0,0,0,0,49983.42972,22026.4667,0,0,0,80982.76091,0,73717.2565,0,0,0,0,0,0,0,0,0,64659.87835,0,0,0,71377.82247
"PI361_0",72728.94396,106717.0959,85889.88821,157036.7284,127697.0063,0,0,103964.6815,82040.63017,109524.5736,89545.29972,113194.238,185862.0966,116543.9769,262320.5209,214590.1228,166995.6862,70383.18778,122668.7213,0,47729.28597,69942.52883,103158.6849,50046.02087,53581.60987,0,47730.58108,45658.95506,48320.64499,153304.5071,168613.7407,185559.0946,90431.81616,79722.30824,163590.5006,83216.24761,135871.7688,56920.66839,0,91647.43611,39255.89234,85982.77967,115305.8203,112457.0095,110423.5454,127791.1015,142848.1711,193272.1105,155772.4327,82595.32702,0,54231.80509,126231.3704,54359.95121,121398.4148,224548.0095,178214.3884,75589.54447,0,0,237132.5486,180461.093,177412.3607,193270.8986,44972.18616,218165.8431,123124.1169,0,169413.2922,174800.907,71555.40422,152900.6483,0,218084.0317,185548.3611,131637.4834,78208.05182,111565.1105,153155.3266,121526.588,298061.6372,121474.0437,115820.0141,155556.6656,173073.6045,132030.6607,107768.9133,78993.46687,126520.5825,164909.5683,201465.7976,166833.9561,110617.0114,151701.1213,225771.3415,265821.9388,100629.1715,122678.2525,87303.73102,356403.8067,155847.068,76751.72035,47789.24227,175565.1511,280475.9015,258762.1464,129376.7565,150122.4869,152592.2238,530058.4323,92417.92534,145381.3947,124463.3556,278844.8992,501525.4548,239510.5792,112507.6172,151838.3604,77488.53296,247781.1668,230708.4009,124124.9519,84659.08259,151022.3503,0,211974.5614,118736.9288,71298.25618,110447.171,335061.991,281922.6891,107443.3697,127257.632,125283.6778,232285.9166,313790.1281,86624.57972,160646.6688,69793.80112,203524.0379,128279.8279,166827.7238,163441.2498,51033.48762,153641.0759,252777.8948,156071.2292,74281.69446,0,49661.13967,236071.5988,272333.9389,269388.9846,314514.8651,257773.9122,148155.8546,161415.3716,50942.26313,60952.58864,330132.7327,223708.0761,352121.4099,185639.254,253304.068,487370.283,259701.44,269054.7265,323803.9371,326519.1238,221189.8712,143658.6339,138036.4567,102553.6833,137136.3248,74774.55796,138976.7742,291629.8613,237716.3144,279379.265,325690.1591,181985.8505,226705.1578,291811.3767,127792.7226,244426.4507,117583.1618,133330.1454,72369.40212,150462.2802,121114.5229,172595.6035,104388.8902,179436.3587
"PI361_1",46817.96033,76293.83299,56370.66765,103918.9564,74281.72348,0,0,72739.02469,78350.88353,73339.09376,0,84940.31564,89938.18291,63036.09262,103869.4292,156387.9384,115736.2424,49129.49213,89115.32364,0,0,53829.51372,63571.10874,0,0,0,40065.55382,0,55948.87158,101181.8594,110837.8309,0,0,80198.13126,79824.75078,63284.12678,73094.34804,0,0,66234.28896,41678.11996,64357.65073,84357.8028,56102.15014,77297.68728,80722.12915,98873.51031,131803.6995,122007.0692,49350.86031,0,46797.03237,80450.15576,0,0,159083.543,156739.8088,0,0,0,129535.1412,102026.9463,107251.4171,85008.67683,0,0,0,115213.4602,99880.64255,111274.1919,0,87250.43829,0,137469.361,137718.9329,58213.3127,0,90086.01188,92665.45289,52238.5636,173797.1497,0,63029.6501,81565.70731,127987.7154,71656.20436,74457.78739,50069.0622,93746.0075,118644.4082,125225.1455,83222.52203,82298.06853,0,116881.7106,153332.8914,61730.57905,71459.49181,0,190364.2845,87793.3518,0,31975.84149,117749.2035,195498.4071,164058.3923,84721.80101,0,0,325825.2554,57253.40083,64236.37044,63470.50843,194877.5564,294404.4329,187804.6603,70195.63993,89297.83874,0,111478.8113,162884.9467,66674.78649,0,88873.54145,155515.3916,130644.6097,69155.28032,0,59382.96758,194263.7659,153089.6979,78837.82372,0,59188.04668,134015.3074,177268.9696,61206.73337,77743.9903,35872.11418,99654.77149,102577.435,109251.5492,76374.04588,23591.32055,101164.4587,158019.4526,81673.50601,59810.58433,0,32455.76242,122594.5074,200219.6674,133185.6117,217855.4738,173090.4085,95245.90649,77694.25798,33166.72754,0,168400.4186,156088.9179,217294.0452,134605.1188,194211.3936,261635.9073,169690.9142,157598.1221,175239.4607,224149.1112,110394.2226,117706.6336,82061.37625,53740.30968,100079.0323,0,113193.3781,163703.4341,160201.6871,178853.1058,213034.458,94997.09942,109874.0427,192218.7819,86481.4518,146842.7566,81025.18059,80304.9371,42410.41529,82451.52668,78427.85428,100894.7517,59977.80641,138391.0185
"PI361_2",35581.93971,0,0,0,0,0,0,0,0,0,0,0,31617.50492,0,0,0,0,0,58073.47372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70826.16051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44576.24812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63078.14466,0,0,48131.51172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63588.13714,0,0,0,0,0,71342.76485,0,0,0,121079.3059,0,0,0,0,115290.5149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72232.58319,49760.01749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56717.0433,0,52190.0864,0,92629.57491,46822.09504,0,0,0,70412.43382,48989.50923,44843.58686,0,0,0,62410.32459,64684.67294,0,0,0,0,0,32173.05299,0,0,0,0,0,0,61535.68222,0,0,62144.64351,0,0,0,46898.26859,0,0,0,37302.71979,0,0
"PG4412_0",211321.5804,263227.6808,201384.4856,317030.0501,434417.8003,248373.2059,350282.0738,290766.7069,370862.7586,320226.4235,193100.8401,250189.5013,243582.5923,226907.1773,261886.2132,453920.184,464091.4317,409428.8477,418971.6123,397213.3124,277013.2564,229681.2221,386601.4385,255345.7906,198632.444,134531.4316,355893.4302,231404.2122,314500.4425,673712.2253,604649.392,619278.4341,606120.8393,348038.591,352038.6208,404021.4161,318154.6442,389503.7165,202269.0857,155485.5507,287250.3199,292216.7148,456185.6771,406172.9772,506117.939,405266.9789,276833.0593,440755.7331,435070.5246,474769.6219,205956.5419,361847.0195,629844.5664,384027.0666,399867.8981,486658.3704,654291.5575,363407.9992,222299.5306,552146.2115,666552.1818,301174.0378,340751.6358,441627.8412,221690.4791,1000098.299,664470.549,366873.7594,379417.4399,590007.215,333373.5512,514283.2055,254393.5667,404018.7684,441942.1999,535656.0774,445962.0446,457043.5037,530779.7473,203877.1693,524291.6334,349441.5033,583609.049,466592.8957,354623.6084,476317.9842,261248.272,526598.7189,429284.2529,282566.1901,417048.8353,587940.2889,326761.9937,460607.7307,324874.5857,586836.4516,308824.8436,434636.9195,371366.9576,422775.2397,547393.1467,206540.642,359860.6551,428140.4529,391825.7692,632375.2317,227129.7951,578218.8813,303190.9498,560538.09,364146.7691,444933.4371,211145.8901,253964.8142,491678.5623,580942.4298,221440.9264,393931.828,142624.1605,257544.2502,588263.3855,381603.5295,270962.5721,454027.4234,279918.6544,379184.6391,284075.4984,291540.828,364109.621,281847.9991,456689.3227,330956.7258,227649.7429,231441.3226,229746.8378,513657.4889,219784.9353,237173.7054,178669.3446,201575.7695,340790.6994,444061.2368,391642.7432,215721.1218,197172.1033,416905.1005,475870.1792,422009.4168,278698.6637,250457.001,219919.5145,240672.9488,259642.5284,423198.6758,499845.7667,619883.1252,269043.7548,135878.9323,166469.2464,139515.3019,175187.2505,194989.2713,286094.6013,469174.3519,474425.9783,313215.1443,465506.0576,395798.4132,448082.9472,459644.0047,404467.1194,238309.9888,181040.1404,188883.2523,176865.452,404041.8867,431772.8549,583972.5209,397336.6833,477572.8016,424629.5312,496065.3583,537526.1666,414835.8407,311457.9814,165341.1637,128593.4984,216322.511,484777.6223,239570.7863,336530.2613,245128.9202,208530.7105
"PG4412_1",182595.2609,207224.1573,199186.0586,272294.129,325608.2842,227967.1916,302949.7638,304499.8248,341584.0906,307184.5509,194197.4867,179417.6243,190279.7327,213089.7363,242249.9849,395678.1439,377959.0663,357422.3267,304728.3241,347734.8544,244595.8599,196089.0989,333970.3901,202666.4348,244340.9086,114651.703,361655.7113,184975.4362,301034.3076,608954.5717,403185.3698,622329.6642,562391.0326,287849.3923,299657.6039,355423.3232,233451.863,385776.3547,189566.942,146388.4245,276591.3493,264564.4712,383068.8718,372370.074,398113.9683,368474.4812,256551.8212,452639.0455,370859.4543,357897.7306,189073.3185,318797.4208,560260.4762,361188.4575,321344.6872,361737.3699,542233.6939,310373.1896,247090.6918,495517.3572,590596.2188,248749.7243,315184.0972,491662.3403,188737.8618,989013.2099,567899.9172,343649.6354,368179.4945,433595.8026,235076.2095,453860.8807,252522.0254,302980.3816,386639.4692,472015.774,357260.6497,475074.2514,461662.1467,214811.5918,442665.7314,311211.1384,493463.4752,366324.897,334562.9478,465079.4527,261321.7563,467903.8438,359039.8057,253829.765,375578.4187,491518.4306,237892.0748,348309.9873,317011.0433,446366.0282,303378.722,317477.7881,294921.0662,403575.1042,363818.9529,234361.4674,287739.9122,422923.3215,374745.7644,588992.768,227417.8867,454395.0683,222217.7424,398797.0802,304041.2189,345696.9777,145906.7078,188057.0622,433299.9805,497768.3214,178365.3184,377417.0213,95879.58072,258126.3007,480277.1198,323586.195,268675.7791,400093.9435,259433.5865,329931.4606,214657.7002,219235.5097,285963.6965,262896.5771,381175.3636,288359.2726,237862.8841,195101.0816,198106.8897,498272.7331,165855.4427,189468.9838,178756.7284,225577.7217,314966.9496,401187.2588,280377.0269,182394.7453,152382.9936,328265.1332,453915.9835,395437.0501,187464.3505,197088.677,163847.9631,224940.2122,245973.3474,358148.8728,476120.4231,574310.9093,228815.0244,116159.0424,113954.7388,93954.19649,152158.8403,162899.1036,257973.2191,378469.807,383308.581,263409.3021,439757.9152,407145.7946,451708.0665,361397.6222,322869.8633,206662.423,177498.5357,172955.5158,152845.5607,278715.9581,490913.0229,495369.2814,402923.9429,470820.6279,384842.9946,419817.1943,421090.2236,337989.3874,251545.8377,126294.3563,113925.4276,184080.3848,407634.2356,255826.4305,277967.3898,231945.9235,202639.8745
