"Measurements.Samples","Spot.212173","Spot.212174","Spot.212175","Spot.212176","Spot.212177","Spot.212178","Spot.212179","Spot.212180","Spot.212181","Spot.212182","Spot.212183","Spot.212184","Spot.212200","Spot.212201","Spot.212202","Spot.212203","Spot.212204","Spot.212205","Spot.212206","Spot.212207","Spot.212208","Spot.212209","Spot.212210","Spot.212211","Spot.212214","Spot.212215","Spot.212216","Spot.212217","Spot.212218","Spot.212233","Spot.212234","Spot.212235","Spot.212236","Spot.212237","Spot.212252","Spot.212253","Spot.212254","Spot.212255","Spot.212268","Spot.212269","Spot.212270","Spot.212271","Spot.212272","Spot.212291","Spot.212292","Spot.212293","Spot.212294","Spot.212308","Spot.212309","Spot.212310","Spot.212334","Spot.212335","Spot.212336","Spot.212337","Spot.212349","Spot.212350","Spot.212351","Spot.212378","Spot.212379","Spot.212380","Spot.212381","Spot.212395","Spot.212396","Spot.212427","Spot.212428","Spot.212429","Spot.212442","Spot.212443","Spot.212444","Spot.212478","Spot.212479","Spot.212480","Spot.212494","Spot.212495","Spot.212496","Spot.212532","Spot.212533","Spot.212534","Spot.212549","Spot.212550","Spot.212589","Spot.212590","Spot.212591","Spot.212607","Spot.212608","Spot.212609","Spot.212650","Spot.212651","Spot.212652","Spot.212668","Spot.212669","Spot.212670","Spot.212671","Spot.212715","Spot.212732","Spot.212733","Spot.212734","Spot.212735","Spot.212781","Spot.212782","Spot.212783","Spot.212798","Spot.212799","Spot.212800","Spot.212801","Spot.212850","Spot.212851","Spot.212852","Spot.212867","Spot.212868","Spot.212869","Spot.212870","Spot.212871","Spot.212922","Spot.212923","Spot.212940","Spot.212941","Spot.212942","Spot.212943","Spot.212997","Spot.212998","Spot.213016","Spot.213017","Spot.213018","Spot.213075","Spot.213076","Spot.213077","Spot.213094","Spot.213095","Spot.213096","Spot.213156","Spot.213157","Spot.213158","Spot.213175","Spot.213176","Spot.213177","Spot.213178","Spot.213179","Spot.213241","Spot.213242","Spot.213243","Spot.213261","Spot.213262","Spot.213263","Spot.213264","Spot.213265","Spot.213266","Spot.213331","Spot.213332","Spot.213352","Spot.213353","Spot.213354","Spot.213355","Spot.213356","Spot.213357","Spot.213358","Spot.213359","Spot.213427","Spot.213428","Spot.213448","Spot.213449","Spot.213450","Spot.213451","Spot.213452","Spot.213453","Spot.213487","Spot.213525","Spot.213526","Spot.213527","Spot.213548","Spot.213549","Spot.213626","Spot.213627","Spot.213728","Spot.213729","Spot.213831","Spot.213832","Spot.213876","Spot.213981"
"GM3d361_0",10090.72643,10988.1348,7137.626699,12943.50409,12676.14826,10063.03622,11672.41019,8039.327054,9656.981894,10582.45278,10179.21595,7664.870837,8585.02942,0,0,9492.477203,6819.490436,4721.23346,0,11657.5087,6089.068072,9161.720525,0,7489.804028,11817.92457,19748.63676,6160.542822,6102.430816,6053.75925,14151.66822,0,6102.743554,9414.095259,6356.793438,11385.48567,13878.01258,8629.917799,11313.96825,7302.708793,7581.215577,8210.807723,5430.135625,16812.78781,5231.609933,8706.265051,0,15183.03301,7776.466901,8687.790066,5953.985164,9888.528261,9405.718384,11300.93909,12678.47708,6380.244411,13794.22236,14647.16583,5650.94642,0,0,6564.415888,6741.880069,0,7581.305737,6562.572678,7784.488006,6321.128176,7675.019041,6819.232516,6136.938109,0,0,5905.055633,4736.60958,6073.363121,7151.817737,0,7585.191293,0,0,8154.178809,11297.69496,15943.99897,6382.420063,6442.854819,14877.96179,7096.453054,0,10585.39477,8479.690397,7353.050443,5585.707824,8203.617266,0,8173.674772,7925.118153,7251.473492,4617.483416,17871.60922,14483.04464,7618.349894,7931.214246,6714.051058,0,4871.549333,7908.859369,6401.428113,4603.153116,7180.701744,10586.76307,15326.90828,0,8879.231524,5722.776217,9111.042739,5316.949678,7197.833908,0,16863.69474,19735.55117,5732.513464,12830.50949,9644.32451,15941.52839,11161.67922,15346.9841,5524.051398,0,0,6677.064566,8928.849212,20034.1257,11119.97545,0,7289.578771,9350.527482,0,7030.299197,13889.87629,0,15599.55783,6725.808057,10667.67264,8895.218384,0,5218.213777,6415.615069,0,14890.4126,9753.321964,7926.771186,5547.138002,12221.04444,0,4646.826404,5070.830068,0,0,7284.759132,5898.169858,13416.92251,6055.862926,0,0,0,0,0,9856.393261,9017.658895,6394.15021,19496.79985,0,8008.060176,4729.458235,4889.727078,0,9211.411327,11941.17845,0
"GM3d361_1",7472.059173,8050.292796,8016.272579,6365.754788,7237.375115,8404.270065,0,0,0,7306.846587,12479.21471,9582.976136,8184.223664,8377.142463,0,6532.562512,0,0,7497.271872,13440.97929,4219.540556,6792.436494,0,6894.605433,0,14776.89797,0,7533.01202,8824.951012,7735.719643,9305.295833,7507.183587,10617.76038,8900.888726,5165.18549,8873.226187,7509.531282,4869.712186,7581.182631,6959.159624,7578.529636,6704.702535,0,5280.418121,0,11124.76031,7222.893873,15906.84988,9662.540634,0,8762.966972,0,16849.47325,0,12008.61712,0,0,4451.869463,8244.899046,12919.54156,6648.391952,0,0,7337.405601,0,6470.465903,7488.893097,7567.575942,0,5799.867019,0,4795.178005,7718.814108,0,0,0,13664.53379,7612.306962,6240.388106,0,10089.30491,0,10429.65148,6085.831897,10816.46881,0,8591.429321,6282.578918,0,0,0,7699.630387,5963.247345,5636.378349,0,0,0,6642.064018,7443.326297,14001.63271,5587.606315,0,0,0,4715.601851,0,7120.845826,5636.710415,8927.611797,0,5894.509053,0,0,15304.45664,7420.93563,5139.793809,0,0,11550.67683,9728.055097,7357.376999,4904.53812,11927.98744,6496.311584,5041.984032,7797.466873,5155.809743,5992.277773,0,5102.219166,7907.545006,10776.8964,0,6643.125466,6048.738872,7703.144067,0,15255.46023,0,10335.29124,10651.37513,5756.456587,10269.95691,0,7869.871267,6494.713978,7025.67371,5794.391592,6717.435061,0,6186.244436,0,9181.473803,10441.24023,0,0,6080.837223,0,5191.927583,4896.930263,7311.747421,0,9792.937858,4482.460536,0,13389.09686,4925.619439,0,0,6013.685689,12168.33784,7208.24183,6430.715123,0,0,7483.733785,9092.442385,0,0
"GM3d361_2",5831.335797,6350.355661,0,0,0,0,0,0,0,0,0,5462.110647,0,0,0,0,0,0,0,8548.948981,4113.212432,0,0,6414.194283,0,0,0,6786.811626,4928.916377,0,0,0,0,6035.602913,0,0,0,0,0,0,0,4720.762583,0,0,0,0,0,0,0,0,6762.183348,0,0,0,0,8320.46198,0,0,6982.263143,0,0,0,0,5418.992652,0,0,0,0,5773.629214,0,0,0,6273.941372,0,0,0,0,8357.87767,5394.96098,0,0,0,8543.131853,0,0,5852.885008,0,0,8781.522488,0,0,5307.408667,6684.317563,0,0,0,0,0,0,0,5397.809621,0,0,0,0,0,6276.433022,0,0,0,0,0,0,0,5970.884102,4742.028455,0,7328.435129,0,8979.177808,0,5357.808918,9084.238349,6990.170053,0,7980.444452,0,5019.745167,0,0,0,0,0,5632.233927,6539.062975,0,5025.378953,0,10143.60461,0,11422.63298,0,0,0,0,0,0,0,0,0,0,0,8952.495855,10306.68112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5824.950744,0,0,0,3875.261955,0,0,0,0,0
"GM3d361_3",0,0,0,0,0,7980.304125,0,0,0,0,7388.504818,0,0,0,0,0,0,0,0,0,4301.197694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3986.530802,4972.708746,6306.706157,0,0,0,0,0,0,0,0,0,0,12888.90645,0,6969.534643,0,0,0,8223.724942,0,0,0,0,4726.719326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8139.30763,0,0,0,0,0,0,0,0,0,0,0,7926.37148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6083.369976,0,0,0,0,0,0,0,0,0,0,5154.008046,0,0,0,0,4215.787929,0,0,0,0,0,0,5141.243397,0,0,0,4928.099054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4722.146714,0,0,0,0,0,0,0,0,4664.757638,0,0,0,0,0,6368.522522,9080.889339,0,0,0,0,5298.575715,0,0,0
"GM2d361_0",16268.98293,0,14241.81153,8950.343144,13938.87643,0,20286.25271,12073.76218,20141.88606,10152.33536,18297.59207,0,0,11961.59298,0,12135.02139,16245.66106,15630.64187,0,18182.3411,10081.26619,0,0,15957.34922,16569.2052,21328.84223,11601.76446,13829.63677,12621.22379,14151.76598,13248.59687,0,14781.91728,14095.84052,8409.963377,14018.98176,18134.43154,7518.295579,18765.85132,12263.97467,0,18791.67376,15371.26879,7719.569614,13849.39684,15781.24189,0,11205.88883,19013.22028,10382.43613,14536.12012,15962.97983,12861.36844,16522.17492,0,17509.61693,21293.42712,10595.06584,0,19340.19546,12503.61888,0,8060.44073,8970.584462,9563.721328,10990.76286,0,12573.22917,10915.70184,0,0,0,10425.61386,9779.784216,0,0,12724.21992,14370.39898,10468.34747,11783.05652,0,14259.73108,13398.46396,13409.78304,9706.863414,8451.557602,0,14028.39946,11574.68942,20051.1466,0,10476.1767,11570.65704,0,12951.60428,18488.93061,10134.92522,7121.575864,17486.58351,17535.01522,0,12923.7512,0,14056.48612,11985.85285,27941.16406,0,8482.072855,12489.40332,11732.50598,8968.817857,26710.24567,13222.0338,17606.06884,15989.54643,12265.0228,0,0,8986.015531,0,16861.82629,14161.24191,14638.26364,13739.18458,10471.76979,13248.22535,0,0,14013.20801,9748.387145,11623.64981,17526.45992,20461.02319,11833.6736,9961.708846,0,12463.94441,6914.081923,26515.07851,14141.22972,24815.1158,8754.178083,15112.86814,8458.057176,10052.66028,6456.543375,0,0,18054.67426,12538.8601,9148.206932,13430.81663,17438.67216,18222.68047,25503.8201,8182.958368,7396.935889,0,10484.44294,9922.193086,0,16715.06841,0,8869.918876,8380.24448,11715.05438,6525.572894,13902.37363,0,14074.66772,20171.60106,13973.94846,17190.06792,8314.277198,0,9980.916401,12144.65549,0,7805.40305
"GM2d361_1",0,0,10561.0522,11458.12615,0,0,26760.84871,10707.7576,11441.39764,12789.79824,12363.2235,0,9586.616735,0,0,10070.32563,0,10101.77311,13928.07469,10894.98527,0,10971.16939,0,17353.45571,11356.44595,16743.40328,15482.75909,0,11129.16668,13025.47426,16667.77006,10848.32715,11103.61013,9405.03317,9261.190549,23584.17174,13250.66257,6287.227823,7930.163142,9041.655185,16020.69719,0,11011.0132,9014.457877,18257.52663,0,14786.32231,15076.46039,28078.32939,10646.25149,0,12685.5844,12722.74639,12091.0738,0,0,11179.57192,8606.701241,10416.18545,0,0,0,0,8065.24646,7582.887786,8639.560399,13005.90908,0,11054.40657,0,20115.98704,0,17582.36496,0,8402.187308,0,0,12256.58076,0,0,23246.13987,12522.99934,0,14030.75297,12867.84847,8450.23206,10110.62766,12705.55539,12497.99027,0,12673.87722,11747.59627,0,0,8633.232703,9943.315772,12314.57393,0,0,16565.72992,15662.15963,0,0,13054.36901,8343.931469,7117.668716,8969.152289,0,11804.77803,11043.48007,0,17178.507,12317.4698,10923.58094,0,7569.977553,0,0,12555.48888,13373.45388,10297.20585,0,14478.40132,15066.41627,11010.94015,0,10799.12078,7518.825485,13828.75851,15998.16541,13383.64374,13130.39652,23709.0548,0,0,12142.65647,0,0,17378.77429,15328.33751,0,0,0,11080.01421,14079.44632,7860.352205,8364.304298,0,0,7612.738444,12088.85496,0,0,0,14690.18497,0,0,22576.54299,11413.13825,0,0,0,0,10189.44501,0,0,8780.261416,0,14701.41331,14744.08213,0,10634.80163,11134.83034,0,7584.467522,12462.01028,16898.20879,8854.661939,7857.514566
"GM2d361_2",8894.271292,0,0,0,13468.73342,0,0,0,0,0,0,0,11438.75895,9861.875517,0,14385.31077,0,0,10703.52844,0,7480.799187,11976.2692,0,9490.345059,0,16899.5408,0,0,0,0,0,10898.70454,15653.67623,7074.734148,0,0,11399.55835,0,6590.726584,8363.856474,0,7056.078579,9064.504541,0,11962.92753,0,0,0,0,7887.463644,0,0,0,0,0,0,14156.44016,5879.713729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8320.693516,0,0,0,0,10734.70074,0,0,0,0,0,10745.1496,0,0,0,0,0,0,0,0,0,12665.46284,0,0,0,0,0,0,0,7588.225655,13056.63424,0,0,0,0,9881.482539,0,0,0,0,0,0,0,0,0,11344.90904,8804.962166,18687.65122,8661.042113,0,14632.29305,7496.605417,0,0,0,11229.6031,0,0,0,7427.885233,0,0,0,0,14601.37112,19170.56149,0,0,9639.383068,0,0,0,0,0,0,0,0,0,14977.42308,0,6955.039344,8156.024194,0,0,0,8763.999515,0,0,0,0,7804.281882,0,0,0,8514.16798,0,0,9734.850491,0,7677.358181,0,0,0,0
"CL724_0",91327.48347,85641.11984,98652.97376,108608.1587,71920.15617,101331.3204,118629.862,79690.10492,76017.41277,106499.8572,116961.6571,50070.0559,33263.45511,84539.52565,95936.518,110874.8726,96822.1881,51682.93983,33968.5706,75879.35885,66277.19257,109071.2355,90608.34518,56050.20188,76263.25585,90236.11578,72085.24426,86515.82742,45075.62551,142361.2967,140608.6382,124026.6589,100866.0302,33638.45322,65278.87473,123069.5878,84103.44692,71429.65257,61205.4824,82311.09115,98842.35577,92547.12098,78808.8473,62346.53208,122734.2901,98592.54618,88909.02738,81615.85216,101070.5043,65651.75601,87059.3277,82688.29153,112312.8827,45609.50001,60538.73299,102815.5697,103651.7768,58297.67853,73635.04858,83201.37414,48827.63994,61452.16222,68086.69178,53918.09122,63076.83935,55016.09295,71610.98755,77968.9954,72795.22397,79815.7153,120016.9069,53855.95346,114069.2,100020.3188,60228.35707,77883.90706,101674.2252,103154.1635,66793.78215,100468.3765,58585.06667,66439.31059,74722.72816,96194.75218,107885.0476,29499.52216,132519.3335,86225.66849,77331.74438,78672.6438,91933.79873,113497.1707,40155.80542,82624.10313,53642.14296,83542.21661,95298.39792,40685.93955,85629.52131,130485.2576,63649.11625,55401.69654,70260.17238,75028.10306,37973.52796,87363.54056,101120.1797,51803.25404,59257.76916,72714.16615,103934.9599,114928.981,64320.73376,70484.88466,83609.58776,46942.50109,63557.17536,67206.67309,78836.01165,77559.26438,103990.5219,74507.56273,91333.67987,77986.65098,58325.41164,119666.045,70900.89177,61742.61637,103423.5675,85983.58547,53656.2412,137773.8313,164623.0486,41883.45733,53475.58668,78433.0624,82353.72331,53264.51484,118530.4645,104779.7891,139916.2151,47200.65361,72556.70196,66751.11626,62879.29155,89033.38699,102811.6769,81633.29841,99842.89154,54801.77902,107175.2389,72984.16438,0,161473.2819,75860.47238,82351.24772,52532.97035,103698.112,55141.00385,41969.38389,95202.84275,78008.90389,77048.14497,71033.08733,46467.28725,112564.9124,54362.4224,114360.9611,52454.85274,55789.51827,87533.33287,66995.83433,81711.34581,48357.77571,69026.82805,70719.65581,74560.8577,57667.21381,60881.55088
"CL724_1",29344.20491,34481.82648,39328.83447,45559.70698,28389.98169,58239.32795,57828.46361,28016.80469,29552.49653,27309.11197,46246.11914,24467.51542,20338.95166,26820.0531,26846.50703,31500.34143,36680.21711,26071.16467,19393.78235,23462.86349,22127.1576,29230.32877,38095.99738,15455.57051,30853.08829,35737.96766,40876.39015,30456.3196,15354.04872,34355.81354,49742.24896,29421.37704,28650.63835,31511.19853,21966.50385,53640.46936,30536.74486,21654.92673,25266.69536,32979.46917,44104.47786,38849.83347,25263.25353,18487.14388,35184.93152,64855.86824,22948.0177,39391.7137,43020.83036,27931.96901,32481.20079,35720.15011,37608.94775,15244.61017,21036.79463,28522.97787,35329.93258,16876.71343,36945.34337,26402.94204,21952.07002,32120.10536,24616.31431,22375.46331,25625.5081,24564.01834,23365.76747,30962.51552,30109.79976,37844.90057,50104.32353,28255.64879,29082.50461,33064.94872,28289.22952,38067.66454,37294.3818,42804.4207,22770.16001,38387.00346,17181.34722,38516.36658,37592.88622,31968.83511,47764.33568,17531.99446,38984.69181,35305.72883,33633.66468,25138.80493,35650.30505,34312.83492,29215.74864,25027.06709,24656.924,25243.11269,41763.16064,19992.59699,30613.88431,52528.96824,32656.39833,28377.79129,26571.30518,40067.24154,22178.31394,34766.66264,41564.73866,19718.31387,36496.17872,37054.03286,39290.92307,42811.57508,25045.83423,25921.37903,32067.58694,22671.92678,42333.83378,35964.48282,17041.82164,29772.08031,40531.20033,29809.88229,31732.78141,31852.5807,22936.3748,39539.13622,22596.03172,24343.52096,41481.18775,26460.96823,23205.63083,35803.85257,55210.71089,16906.02707,24589.86572,34668.72474,31727.98377,22760.88565,51864.47136,43361.78687,46684.41117,20716.90349,33292.6703,31992.52977,31929.76213,27226.63988,33291.31252,33133.5395,31956.86827,15936.41744,33455.04896,0,43522.51226,69982.88665,21352.94705,16041.90214,20587.29775,38826.41736,26202.4004,24184.30101,19646.75926,23899.31002,30057.0463,22593.72955,23413.52485,38696.4112,17920.38008,43137.1152,34064.98195,23218.23301,36389.4679,31316.29864,31657.99551,26386.16847,19679.47082,28950.00386,40256.28927,14805.75526,17995.52569
"CL724_2",19970.94718,26735.96683,23643.99235,22394.52773,25285.1351,0,41709.91348,18206.54817,23978.2746,26308.13513,21695.72828,16846.90933,0,16368.70473,20813.76901,26789.52075,33426.76783,21112.51567,15632.73292,13568.55939,12119.46701,0,0,20380.73148,0,41428.99248,33675.44239,20778.94401,14607.92732,32945.33391,32467.632,18929.4961,24710.65946,11331.18551,22477.12543,37276.13205,23104.01719,13400.74949,12498.76054,22171.66027,27954.51732,23115.3506,12091.98982,14613.94959,19902.46276,32417.66037,0,0,23946.07752,0,24008.46972,23208.39153,0,17932.77247,14531.01129,32994.54231,27408.87479,14335.89951,25908.32637,27451.19913,20023.09581,17863.77717,16856.64255,12693.4666,28062.68724,0,14165.49544,22158.45364,12387.65365,30970.73506,42192.4712,16428.63892,27582.9931,20931.45328,22006.38094,18580.38624,26813.2536,22184.03307,21841.74064,30761.13936,0,32930.31108,32164.45766,25580.45946,0,12633.13711,24545.91538,27992.33693,21772.98022,27944.28975,33494.40651,0,0,17951.95595,10388.86341,19560.09814,36142.79357,0,33922.3493,34424.08985,28558.59839,16850.20092,20318.37292,22120.08602,16532.69274,16207.70294,22371.77604,17874.78499,20087.30995,0,20018.96654,26270.41387,23747.32034,23480.64891,22645.91203,10979.84503,25697.92362,16526.77013,15315.05166,36896.77313,24559.45621,18152.60639,22831.65683,23936.19794,18891.28166,34013.17959,13138.63799,18592.66079,20768.10186,16760.9162,18087.11138,0,36817.3528,12675.70485,16371.67439,24628.94451,29851.02107,16389.03871,41725.52771,51022.99329,41687.18497,10551.51257,0,12800.95883,20157.04767,21162.5348,25633.749,22442.72951,23790.51519,12317.49211,21870.28827,0,27099.47822,31577.64939,16925.82323,20960.04989,13627.81747,0,15656.73031,24162.67003,28954.8366,18585.83038,0,13373.85041,12764.39499,15453.05054,0,29697.32174,0,17285.49396,21119.94596,16080.53838,30136.33255,21463.44495,15193.55798,25180.46493,29647.94499,0,18316.98563
"CL747_0",77170.12077,89383.28775,168989.5612,86308.42864,84579.81161,174620.4458,145990.5784,94361.24373,119605.7691,110078.3456,141288.2934,75066.48989,81358.83821,59848.3294,117783.1253,202083.5206,187666.8658,71585.35523,64197.3571,73199.11577,45329.54594,84785.6051,87481.86404,75018.68972,90156.41849,141145.5807,108965.0388,142633.1361,61551.04924,82415.31147,157293.6015,94624.40519,117625.4495,62144.7757,64145.03771,191162.1475,102755.5173,65100.87974,63336.06419,114307.6653,133434.7829,70932.5204,78513.81586,74833.71675,138808.4895,158854.2611,82089.69528,112770.4663,122619.6939,100721.8467,140190.3802,137841.9791,134990.3528,57464.75759,76235.42173,121284.1076,126028.2999,70422.30529,77150.86607,125627.0716,53463.1789,77848.24675,163191.2213,74857.47992,150552.5489,80892.4618,90783.58446,96906.94948,85827.33362,145880.8984,180665.5833,84605.69269,90907.43821,125088.7238,65345.60696,102397.9626,100195.4402,198183.3079,100931.0017,140898.534,75497.37997,145592.7891,225438.2053,110306.5925,138656.6741,50512.82446,105128.2829,121611.4532,115779.0539,97609.56374,135740.9149,125824.1739,79505.62694,120328.7046,65104.51196,138718.0187,96439.70007,62929.9896,103409.1264,224643.0245,79280.69005,71243.76594,112502.6118,96516.31739,59425.79216,90284.79045,143724.0628,51008.0707,67799.19248,133361.1684,107393.1157,188926.4521,113412.0883,111106.3865,106408.5648,81112.91227,126370.6674,88117.9912,66552.19271,94484.2284,135734.3634,88236.17755,108251.9731,136095.445,73590.84419,120474.4307,60720.17888,77221.84977,112074.4529,71118.93932,109611.5632,140167.2229,257067.0155,75341.32436,106822.9381,129614.2929,108926.8977,76425.24432,157270.3597,142963.7206,138486.3675,97631.14489,64596.6175,115339.8893,129228.7696,102513.8388,109215.1172,160054.0891,135528.2776,66438.82136,72573.85594,89236.25152,132591.3321,170246.121,74218.64521,67482.5755,74514.98809,105546.6657,109934.7976,129270.0477,90701.41309,140317.6664,110301.5894,59299.93536,54458.69408,82858.62962,108622.3216,101465.5912,75245.97549,76411.65993,136629.2028,92519.36826,154024.8771,78176.68778,69882.25261,90458.32562,96446.53393,57177.69381,52422.42609
