Measurements.Samples,Spot.160466,Spot.160500,Spot.160501,Spot.160502,Spot.160503,Spot.160504,Spot.160505,Spot.160506,Spot.160507,Spot.160508,Spot.160509,Spot.160510,Spot.160511,Spot.160512,Spot.160540,Spot.160541,Spot.160542,Spot.160543,Spot.160544,Spot.160545,Spot.160546,Spot.160547,Spot.160548,Spot.160549,Spot.160550,Spot.160551,Spot.160552,Spot.160553,Spot.160554,Spot.160555,Spot.160556,Spot.160557,Spot.160558,Spot.160559,Spot.160585,Spot.160586,Spot.160587,Spot.160588,Spot.160589,Spot.160590,Spot.160591,Spot.160603,Spot.160604,Spot.160605,Spot.160606,Spot.160607,Spot.160610,Spot.160611,Spot.160612,Spot.160613,Spot.160633,Spot.160634,Spot.160635,Spot.160636,Spot.160660,Spot.160661,Spot.160662,Spot.160663,Spot.160664,Spot.160665,Spot.160666,Spot.160685,Spot.160686,Spot.160687,Spot.160688,Spot.160718,Spot.160719,Spot.160720,Spot.160721,Spot.160722,Spot.160723,Spot.160724,Spot.160725,Spot.160742,Spot.160743,Spot.160779,Spot.160780,Spot.160781,Spot.160782,Spot.160783,Spot.160784,Spot.160802,Spot.160803,Spot.160804,Spot.160845,Spot.160846,Spot.160847,Spot.160848,Spot.160866,Spot.160867,Spot.160868,Spot.160913,Spot.160914,Spot.160915,Spot.160916,Spot.160934,Spot.160935,Spot.160936,Spot.160984,Spot.160985,Spot.160986,Spot.160987,Spot.161005,Spot.161006,Spot.161007,Spot.161058,Spot.161059,Spot.161060,Spot.161061,Spot.161079,Spot.161080,Spot.161135,Spot.161136,Spot.161156,Spot.161157,Spot.161214,Spot.161215,Spot.161237,Spot.161238,Spot.161297,Spot.161321,Spot.161322,Spot.161323,Spot.161408,Spot.161409,Spot.161498,Spot.161499,Spot.161589,Spot.161590,Spot.161681,Spot.161682,Spot.161683,Spot.161774,Spot.161775,Spot.161776,Spot.161869,Spot.161870,Spot.161871,Spot.161966,Spot.161967,Spot.161968,Spot.162000,Spot.162006,Spot.162066,Spot.162067,Spot.162068,Spot.162107,Spot.162166,Spot.162167,Spot.162168,Spot.162265,Spot.162266,Spot.162267,Spot.162268,Spot.162365,Spot.162366,Spot.162367,Spot.162406,Spot.162464,Spot.162468,Spot.162496,Spot.162509,Spot.162564,Spot.162565,Spot.162566,Spot.162567,Spot.162612,Spot.162667,Spot.162668,Spot.162669,Spot.163105,Spot.163130,Spot.163207,Spot.163211,Spot.163831
PICer401_1,215994.871,137654.7774,89347.71354,315219.815,386764.5165,391438.8115,272117.8407,263779.9687,170613.5886,212691.3029,166232.0678,230248.9228,279437.2667,113710.7311,252646.5797,144098.7371,120378.6202,249065.2987,253180.053,141378.1512,163607.4798,154141.5141,264505.8636,139517.9132,312777.5164,134437.3656,0,0,147705.0902,53194.2821,154284.2072,259164.1437,172427.4932,236199.6502,259156.5882,135477.0698,216995.3419,187626.7581,170312.2728,151538.3126,91008.51711,53212.36499,136693.3253,155426.3236,240483.1203,130697.2754,530102.2052,392298.0575,271134.7422,106252.271,371166.506,190501.8882,296626.8397,139565.7934,402586.664,61654.31516,180780.1173,279865.9936,149282.3764,228510.781,294928.634,216457.0078,165107.1307,345524.6518,148954.4781,159283.9481,352531.5413,285622.1605,153874.99,150672.3781,173929.422,0,151131.6774,168116.0235,355687.6427,306632.3619,141834.3046,266908.2573,138978.8146,376414.5677,117562.8331,125307.2122,356975.1563,122996.0879,125913.8486,229929.4856,201598.9984,168910.8975,165002.7258,58572.49872,495165.0504,153018.3319,229805.2571,276415.9215,173145.8899,179124.8058,400324.9347,64969.59139,273402.2677,371643.8547,162770.188,160752.284,221466.637,208018.7973,100635.7964,136561.9853,304236.1871,204639.8947,177150.041,178184.2826,345598.7978,213320.7861,205966.5547,358374.592,492162.9256,0,196601.2102,129199.4393,260736.4985,315728.2579,169528.488,144617.3139,249306.246,566733.6062,150364.1847,507118.2713,268940.9649,198357.7981,326999.2073,678517.7765,237481.0437,85220.04134,326848.7149,250959.7178,174768.136,282807.8763,206557.759,172116.3606,263712.7163,334452.067,118726.353,80385.57598,79761.67991,24312.12485,196427.7182,253276.3284,352688.7112,205635.455,212625.8723,211257.0388,209847.7538,339038.2323,228611.9661,6770.76448,354576.8476,476870.1229,109536.128,193811.0048,347606.298,611066.3503,191066.278,243421.7507,220415.9905,549474.6053,385268.6749,318052.9799,115085.2207,382073.3539,257363.4729,249641.2993,105222.5266,124936.0765,88842.6438,385658.9672,93055.4186
PICer401_2,72658.91843,0,84003.13446,91916.6127,68022.82413,129069.7162,0,92951.72218,0,0,0,0,0,0,0,0,0,0,0,0,48752.88775,0,104468.288,44221.66304,86905.86547,0,0,0,0,0,0,0,0,0,100523.9596,68002.22575,0,59132.51294,57726.33698,0,0,0,0,0,0,0,0,0,0,78546.00031,112846.8626,0,0,51391.09079,0,0,0,0,0,65341.42803,0,0,0,92739.19152,0,56360.68727,0,0,0,0,0,0,0,0,0,0,104736.6304,0,0,72663.95554,0,0,122543.2995,0,45116.20465,0,78817.56958,0,0,64740.79422,0,0,0,0,0,0,0,0,104399.8477,93900.9823,53191.19445,60420.0516,81969.01105,69650.83309,0,0,68741.20127,0,0,0,0,65156.58583,46512.82755,0,100634.3106,0,0,0,75698.59592,89469.8989,0,0,0,128442.9104,0,169644.3689,142055.8793,0,0,218368.6778,54556.3713,0,80322.91622,57878.77286,0,104918.6508,0,0,0,90543.05404,0,0,0,0,63592.73146,0,100792.7705,86713.36922,42939.27192,60654.65025,69622.01331,95561.49019,0,0,0,129528.661,35268.29157,52375.17603,85254.43656,184238.8823,0,0,54030.89667,0,112273.4613,0,0,129008.8621,0,56236.36945,0,58339.092,0,130138.1249,0
PI361_0,82548.36297,165789.442,106892.2481,204030.739,0,154408.899,160568.4426,143231.8307,98849.04697,0,129266.5163,0,0,75909.42047,102299.4648,106513.4906,138319.211,239537.5322,158678.9661,99268.70429,109607.4761,0,103090.6395,80485.82772,92791.1296,51522.66511,0,0,82154.55909,49308.57365,143089.6147,122745.9284,62736.74785,99672.16779,178106.8329,73023.89153,0,111094.6589,100720.4166,158140.5697,78603.76041,49199.05093,140637.6061,112136.6239,109407.2474,104269.4415,170452.4771,137285.2489,0,72435.05451,213293.6673,136036.3378,319541.3912,99111.77854,91436.0737,54341.39537,97259.36941,308181.236,132864.8297,110969.2205,0,0,139420.0118,171905.6062,108662.6603,59587.29466,122686.0618,90971.55571,0,126969.7309,88713.53268,0,95401.69195,0,0,0,0,148388.9649,118526.0495,124459.5509,120543.0234,125071.3283,0,0,98454.89619,119499.9301,157662.497,0,0,48222.28408,0,47190.04622,76286.50384,120116.0429,125868.1446,135350.7177,158960.2948,0,113949.5941,232456.998,171912.7774,75520.03234,124538.5417,111910.8224,0,80162.36802,83055.42034,0,82937.01098,177963.3686,0,157299.1449,86778.58168,153669.4868,179664.6862,0,166447.1855,73163.36245,101308.3051,187393.6334,66118.39736,136024.8115,0,349076.228,0,285677.1487,212869.2329,106238.4314,222828.3784,254487.0378,125253.0889,0,68496.23182,0,0,144500.5408,89210.50847,104780.1532,85680.77275,165074.3067,66700.08314,59600.47156,51608.71387,0,62867.99583,0,160923.5108,66005.16424,78481.81247,68193.61314,115081.2654,182077.2176,90581.72409,0,115142.6139,0,56999.22951,75984.94424,79431.67133,211128.7308,81723.27832,89758.67764,66604.49654,182978.8759,0,0,43198.17906,0,0,100443.4818,95171.37522,76960.80242,68278.00681,215292.8926,134377.8047
PI361_1,80865.14582,108290.3087,96072.22203,138717.566,85190.60078,103678.7525,103367.6483,0,78742.62558,0,104033.9239,89474.10769,0,54823.83174,62887.13465,55033.48803,0,0,118945.9937,0,0,0,74233.57179,66498.5618,0,0,0,0,99450.41552,0,128544.8897,154389.6881,0,81254.42991,125761.2885,0,0,62526.93968,50117.71005,0,68517.03138,0,84375.54454,90067.63178,108366.1874,0,0,0,0,55366.56086,172369.973,108910.1399,241020.4371,71348.54323,84417.32735,0,175004.6747,223373.7947,81074.50632,0,0,0,152325.09,78559.03187,61154.98148,0,0,0,0,0,63482.60117,0,58376.58132,0,0,0,0,70956.75176,90005.04168,0,0,111447.1781,0,0,68942.85064,0,89259.91318,0,0,65732.67811,0,0,0,131627.0463,79290.36322,69300.16526,151492.989,0,0,95140.25024,94878.09822,90822.78348,85739.49335,123578.9461,73156.53503,0,120462.1394,0,77063.71798,0,111341.3836,92518.41936,82459.33803,157051.1558,116170.3048,0,0,87445.72346,80146.01653,100029.8492,73837.23214,86074.34351,0,242946.1601,0,268320.3257,0,84774.68901,0,130601.8906,68326.28579,0,91526.98721,63814.21287,94052.97377,0,53686.92794,0,0,100474.6947,0,41292.64487,52060.30254,0,0,0,87193.07924,45034.68377,61389.42388,43525.65533,67237.12035,134043.6376,50779.22571,0,130874.3444,0,0,0,0,155560.537,71633.81117,0,0,0,0,0,33916.99197,76682.71727,0,56520.44345,0,68183.37296,0,166072.1349,86958.22177
PI361_2,0,0,65733.83703,0,0,0,66707.59261,0,0,0,0,0,0,0,0,0,48562.89209,0,0,0,0,0,0,0,58531.11426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124052.6912,0,0,0,0,120351.3585,0,0,0,0,0,0,61517.49164,0,0,75491.99625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78011.6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49109.01235,0,0,110130.2738,0,0,0,0,93057.21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31509.83733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG4412_0,146522.5106,173234.6928,213566.9569,447957.5474,250280.7572,344590.2803,443428.0937,287649.2508,249445.9281,298249.8159,245161.2499,298793.2811,304581.755,168232.1928,227318.0629,209076.9089,390285.9545,539020.6239,669877.7917,428264.6692,287307.003,308897.7031,363682.4952,236100.1648,413938.9326,326295.7781,871871.1041,274641.8653,433336.539,308572.7499,603696.3156,400468.4685,184829.3167,141302.8901,162998.5354,301856.1656,495561.6913,218258.1727,219017.9655,254689.4871,193095.3711,198978.1369,211661.4135,283503.2969,547575.6969,509447.3099,455744.3984,654930.7722,353718.0716,145690.4353,388334.3829,331685.04,627433.7465,310806.9098,412853.0144,414398.3672,455428.0529,501455.1374,265863.2659,315850.1063,240562.4594,236254.2026,411617.6999,314070.6164,281758.346,426294.6841,316129.9661,486669.9583,486989.5321,348107.0941,221295.6217,389689.6335,174419.8806,313589.4654,388537.3894,295864.5946,350793.6868,382333.0464,492437.4248,317382.3165,340410.9876,337729.9549,528929.2251,371539.376,233429.2081,305781.0776,245423.1814,250911.5925,169707.4645,332290.7088,285224.6209,199394.5904,282309.6167,267461.1202,175917.3308,222810.4379,509311.4801,403122.8276,278199.5777,399707.9485,242897.8863,155112.1043,382888.824,449808.9194,330288.5603,271507.9095,353282.6394,305049.2548,107438.6458,470542.7379,409367.7063,237215.5288,247330.6641,351326.4935,409939.0294,181277.4472,384090.3524,213434.0182,328582.7632,274824.1089,166477.6645,330937.0224,259502.7072,246897.1154,612421.9607,299585.3639,543138.9066,217177.6594,401615.8689,275018.9556,315530.6657,93802.63498,235276.9209,291446.9624,237894.4781,158229.5119,226847.1791,214906.4803,126454.0837,320955.1023,291542.5384,349616.8959,499984.2841,0,166963.445,442884.0245,187535.5075,253889.3757,294577.9364,243659.6255,201326.7218,293901.6428,263345.928,5051.123163,326782.9576,320247.725,206026.6511,56092.38362,126993.0679,389572.0724,91478.53416,387937.7846,62546.82997,311455.6652,260723.2625,318595.5417,241981.1114,210038.7345,294046.3682,177164.9297,173415.506,284443.6849,84093.8715,290883.7487,438754.2115
PG4412_1,101125.2971,193385.3743,178594.0996,348770.7998,216596.372,302285.7859,324730.0855,254962.4794,272786.5161,282351.2872,263564.3681,276434.0648,342625.9091,96112.28034,203571.6315,152945.6,314321.3901,499545.4784,540573.5234,392218.6263,313289.2863,245874.1196,284179.5409,198083.1974,263758.8289,287336.6127,664887.027,330402.0414,496199.3512,344283.7107,469294.0798,360970.404,160402.2222,220681.4538,145520.1108,237751.5696,409971.8321,199426.6923,202545.5657,237224.9114,148900.5787,191322.635,125967.1248,270504.4971,339946.8591,452462.5798,441059.2239,540789.809,333654.8945,152238.25,311995.8752,299096.7287,425426.2834,286232.1923,322672.4832,442832.6578,468174.5503,420303.791,240290.6225,318873.3958,196052.6937,223964.5993,431609.6342,238888.1483,237139.1893,336615.9486,267947.22,427715.5613,371829.8509,380537.7723,211424.4612,233457.2869,106602.5856,275101.8519,379752.2234,306882.3034,311974.3726,278716.2587,406559.1852,370281.7191,261956.7493,207540.0951,365989.6124,329157.9906,199026.0031,350259.4128,263782.8016,222289.5,158429.3685,263950.3609,239790.2425,150647.899,267613.1604,160968.5545,198269.138,192614.5973,608119.4068,370037.3026,184217.3569,347312.1847,181075.7965,158497.1947,295249.0843,373878.495,365679.9472,243797.9908,280531.1074,274226.2687,76202.96488,354506.1979,494674.6084,270414.3703,160241.7475,221659.8535,430548.1856,189801.6755,360915.2709,151815.8705,262675.7208,234797.6129,186983.7225,183800.2136,267366.5763,248253.4207,419073.714,213747.3452,564619.2533,186815.512,343630.6903,249942.1945,253101.753,74219.9124,185475.6126,231426.0639,277309.1986,143785.585,215462.0895,178675.7499,123577.951,204372.5407,273124.8739,354012.7941,338605.7578,0,176353.9439,461375.0384,192594.4025,220477.3359,208935.7063,212678.8272,171613.0629,223374.461,218653.5818,4683.38547,300867.3839,332495.736,180488.3153,68306.25492,83439.41903,244306.6267,117356.431,345319.9999,64236.37482,254429.7416,202097.9703,405851.3179,187531.8757,182530.3088,257143.0595,166236.2921,106425.1684,215256.7224,57210.1861,250953.2534,417822.4646
PG4412_2,0,93204.67502,0,171618.4143,134498.86,166382.822,166190.0703,112773.1233,105816.4117,122949.0794,126604.3353,112031.2358,212713.6775,77202.50859,61112.28404,121510.5776,142227.7395,228187.4989,270733.9621,170407.4268,101250.7016,83786.90262,119344.5215,59730.45936,145782.0502,111700.0841,300939.4821,143553.7241,186210.1415,92069.96911,214730.7202,163751.0683,47413.50544,0,0,123029.252,0,115732.2413,75984.54778,159583.7963,80818.73368,60051.55514,96558.50513,172097.4415,141424.4271,214043.5113,204330.7527,167118.3982,162073.5946,0,164534.3945,133081.7994,235649.3103,96890.51909,138760.3321,189760.7261,214046.9998,186195.7383,123375.3538,91054.88266,123678.6275,108539.9909,187393.8394,126724.9964,121660.9837,137715.4297,175326.0259,314513.5253,219985.9322,191438.5083,110096.2474,156719.2116,66770.67638,136995.3377,148816.8901,159428.4842,142830.4183,91610.18545,175736.6385,183062.0847,131536.4018,163232.0928,173623.8659,190901.0305,143560.694,152143.9306,90800.0698,90869.02762,0,162233.7591,170381.9534,61194.19836,105413.535,90827.20075,0,97114.73437,283952.7967,149586.9502,0,179695.6602,93685.70652,0,123467.5119,156108.4113,134001.3552,125429.8333,110147.5603,0,0,171914.5199,230019.4876,100817.4267,63649.10979,190989.4862,153724.2566,78165.10773,183743.1563,94055.49179,109397.1459,90623.18387,0,121544.4618,91999.02269,161602.1637,263073.5652,93523.20071,212691.8248,94361.67338,161987.2174,207185.7954,93895.59744,0,74948.87989,121816.7226,105193.9666,0,117303.671,117586.8945,81739.21438,88940.43836,120448.0946,158556.7092,208889.5818,0,83319.86065,250145.0477,107964.1149,97408.99276,97071.01069,76181.47437,0,151072.7398,146515.5433,2218.983085,162353.1787,127167.1063,59575.86863,0,0,0,65447.45098,130972.5068,46575.91217,0,103098.7098,110521.0543,113156.299,86514.56389,148144.6412,107532.1247,0,101564.7826,53745.96548,130357.7795,166663.4203
PG425_0,345495.1279,307609.6779,437577.2326,511706.1268,391946.6351,349385.9055,470871.3071,377427.9322,345484.6912,395683.7036,371869.917,447220.9378,571076.4441,320286.9508,370799.1688,209930.1633,231869.6144,342634.4101,406472.8679,306749.2905,302531.3347,267966.0889,313834.2196,310773.7678,365075.5062,238113.0523,623369.2684,334369.6127,461673.5476,316813.8416,326157.7923,351314.1307,265081.9172,355451.3517,342604.614,196107.4631,509639.9972,272008.5327,322202.4876,442262.3741,331675.9349,319059.4673,312322.1051,406551.4218,411251.5445,419899.7814,512995.0299,432760.627,438632.9864,343598.3655,488065.0201,368630.2445,533417.0562,350035.9056,624456.4814,441327.5208,373345.1505,406985.6494,330065.9863,456786.0833,309614.7361,309602.7697,342222.4164,341843.1171,406321.8318,330310.0547,437176.9374,455682.1936,305126.9194,358844.3949,358514.8183,449747.715,383315.5229,354059.9143,526725.9825,649217.7417,495950.938,338701.5054,386864.1637,406112.0776,340813.2143,442913.1595,383454.455,483412.8349,269491.7392,469038.5648,329854.2406,253669.9247,237580.5059,286740.3696,432582.2143,337062.9915,202948.0731,305489.9239,372157.5056,490742.3054,382754.4609,279083.2165,400251.8606,450580.7501,321869.7168,323174.9375,378826.2024,421519.4624,374784.3702,372415.6705,384078.5305,417399.0719,249223.996,409351.4688,644934.693,301270.3974,312259.5493,473869.6383,484564.2505,289981.4954,597984.2264,356658.93,355662.7208,313620.7952,343435.0814,430075.1845,480114.8128,509341.3399,551164.4768,433088.9945,504707.9641,339262.9552,432697.2213,771964.7829,375871.4186,289964.0685,529488.8754,306041.0194,479241.6245,378775.5357,313928.1306,422604.6328,373609.7614,460018.0168,330459.2787,268616.98,274756.937,54324.86748,397947.545,463630.6828,441141.5054,335249.692,348911.4363,303661.2959,307192.7474,458459.8179,303051.2129,16398.18284,430275.5575,397006.8573,292203.3907,332926.0044,316601.5935,483199.5403,272926.4384,623778.1024,294393.3743,480706.5955,301916.5961,399028.2812,297328.5242,277038.1563,311879.0496,343638.8692,326205.7417,315524.5666,271946.4655,570494.3408,539745.4294
PG425_1,263748.6036,308462.4869,202072.6342,283957.5384,255233.1193,366695.3121,291005.8703,294279.1768,335383.0292,326370.8424,307428.8952,373842.1851,422987.0346,298455.3073,311469.2673,222780.7429,203247.7639,376816.875,364881.2144,330067.7914,261908.0057,214810.395,254029.4475,302402.6821,285555.9616,191982.9953,487681.9197,278704.0669,342453.5853,282820.7806,258374.2543,289990.1842,221914.5875,267291.9599,310535.715,135361.0079,373042.7249,235459.4022,292465.7486,339809.2286,288397.272,183669.577,293976.265,375519.6392,385988.104,384064.7128,327620.7011,517141.0704,368860.1952,213029.5133,317813.7216,232884.4737,240902.272,358513.8923,406230.0179,319925.1972,306887.971,377399.6094,346326.7759,366327.5749,293698.2683,243493.0146,250662.0521,373106.4975,289118.6494,277140.5567,288538.3217,239305.3655,349460.0678,283418.7377,270569.4291,459766.7769,336822.8487,269585.2437,324997.5694,480278.7454,358561.7279,319312.7931,317077.7228,286880.0239,316041.8549,318475.3706,406447.0442,223810.2931,232840.0546,346697.5342,282618.5494,224446.2713,271151.7525,212582.4168,330407.0958,255642.518,241514.9717,297158.5621,335372.4456,277442.8524,267808.6282,219717.6814,435938.9219,298417.9154,240096.9841,351251.6522,390193.5541,340032.4091,297774.2946,232595.4265,342238.7041,368605.4947,227738.4384,376059.8613,525522.5645,241144.0765,240325.462,486104.0702,316610.4424,232026.1305,374704.596,332518.9458,320120.7888,400071.019,287902.1101,379581.8593,364724.5541,349201.8791,461681.8814,364481.0659,392885.7293,243160.2737,481633.539,559464.717,294172.9689,280858.3083,359843.5674,250844.1522,337346.9094,311534.553,287888.7565,410914.2983,373811.8707,415332.8909,374874.7032,258848.8658,214993.9124,41393.19353,336430.5538,430086.4981,385729.1083,289657.7231,318782.0065,303426.6889,231653.1135,463902.9326,323942.835,17859.56783,358800.7828,349002.9754,239396.9247,291039.7064,232830.7345,460185.1155,334386.7705,408210.6305,244237.524,394153.4659,277876.2434,382716.9306,201322.4374,272858.9161,341793.4938,315384.2123,316462.7204,317674.757,271118.9369,456623.5332,462273.6376
PG424_0,246327.0116,330682.2072,302751.4111,386147.4839,335970.0343,363347.4381,261358.9956,288953.0186,220584.4068,290532.4479,233790.6514,357300.4781,374904.9769,220923.3835,274587.1119,187724.5507,193123.9694,321601.1582,255345.6651,194966.5612,261819.3436,185170.798,259381.2912,219643.1323,268883.0025,154522.1265,317860.0623,166149.0262,239746.1143,176832.9582,244825.2885,318809.8942,207380.0655,270427.6862,307033.7522,191084.1612,290388.0667,174189.9587,205035.0498,296380.0029,158390.8434,194033.7165,312348.454,243009.1498,249411.0826,235574.6447,351894.0475,495007.2884,440388.5558,256412.5312,454692.0378,295569.5341,404277.9739,214923.6478,435527.4647,280303.9473,311309.663,409756.3134,239184.4768,270465.3058,303872.5985,219446.0032,199662.2024,355396.4656,266418.1974,232765.6405,348310.158,271944.4264,250738.6758,233710.7433,238464.595,317258.5264,239441.2918,257432.2532,389390.2905,348789.4015,355823.6872,265493.2544,251088.1767,340841.6559,352778.9763,278233.958,311626.2964,234323.1702,230704.8766,317315.4708,288222.4862,203213.3134,206314.6952,199129.3612,256233.29,176030.7846,159148.3793,276454.1263,323887.0342,322763.3547,314390.7986,218041.2889,268412.682,353363.291,267342.3136,253133.996,317160.36,234463.5258,234040.9987,243617.498,289621.2528,265211.672,178201.5039,231375.5876,331843.9699,226151.041,225244.5703,361159.0041,308061.6987,176819.2176,361988.0635,226341.7179,270640.9284,382829.236,241631.5927,252148.501,312947.7808,477054.0994,277490.2085,354724.4483,333368.5642,276930.6851,351977.2106,629202.0426,249403.238,191198.0058,333510.5024,246076.7924,306947.1364,283616.3034,223915.3441,243433.0831,253987.1114,320442.6578,264012.9214,186060.2762,154812.6048,41073.30742,208430.7153,331647.4027,289677.0596,234505.6296,213406.3742,223328.9972,261453.0224,301358.207,206552.5721,19994.78872,302328.5816,403443.9328,176836.548,243954.5829,272234.7668,487948.2338,272396.7024,394892.2681,215348.094,339233.9137,293965.5952,311266.0116,192865.3852,274500.7302,224524.1507,239485.8983,227849.8174,179030.6366,158370.0633,469701.4127,297953.4495
PG424_1,255576.7252,263451.3115,235140.054,352204.3679,177338.609,204380.3479,246847.1423,249479.9494,169914.3619,262481.3678,208189.7539,272115.2886,280228.0392,211286.0595,234844.1167,110685.8569,188545.2611,0,180863.0088,190514.937,164555.3401,144148.9563,249257.4449,163892.4308,219129.3724,157468.1893,303216.6921,172571.2068,216517.3096,191346.4607,177173.5438,308393.0107,146260.9784,252124.2227,221105.8461,172356.5243,241253.4056,107019.6745,159460.9195,228822.7002,151081.863,139907.9414,166484.0822,231504.2655,245933.4022,174454.106,258198.6892,378235.1921,215553.8698,208927.5698,313993.5326,196342.9652,317059.4794,231614.7149,282031.8546,198922.2196,194238.4537,210868.8963,197223.7559,252256.572,273550.7198,164416.8619,258575.2025,259626.7547,228222.5596,163078.8646,215717.067,246240.1893,136804.6542,281455.2844,223050.1054,169870.2116,245001.5479,207999.5224,223668.8186,216861.0944,315000.7439,166989.4505,178020.9017,218491.7671,297722.5227,248917.427,315599.4062,225446.312,116716.2606,268782.0219,151112.7188,145088.5681,119375.6228,213888.021,304359.1752,116885.3545,160210.1454,150543.9289,196285.245,146470.8477,181824.6676,128841.3237,132519.4239,240379.0821,139746.4813,216670.4302,213289.8144,208110.892,182439.8621,145313.2493,206397.9047,192472.5168,132495.5572,170702.2192,367604.0959,155863.8472,171132.5678,338780.2029,299622.3271,154404.1056,314822.0973,139509.3618,199696.9664,248796.9457,124628.2612,211995.0607,243877.2637,295104.5729,276018.6133,290731.2659,311610.6021,170315.6205,303321.9737,552314.6783,197765.894,156794.907,249959.3343,187268.9181,293985.0353,222134.7902,170175.6189,203572.5613,201647.999,224221.419,150011.8009,141103.872,135575.1098,25488.2671,184693.8594,305314.4193,246270.3837,194747.421,181259.0518,186583.3763,170597.7683,310307.987,135237.5279,10971.81469,316394.8015,248671.5337,134826.7178,198324.3313,197929.3785,235753.5433,166540.2116,262645.6226,157218.1729,267404.7871,236398.5709,200001.5998,151362.0515,141664.9298,222517.7113,221784.8448,132184.913,137957.1783,133558.0267,410830.8029,310289.5792
PG424_2,96943.03684,83784.38921,76967.49144,129179.2587,93320.04944,111137.6079,94583.78737,146702.3313,67111.95983,125552.6315,120199.9832,99123.10608,174365.708,74275.72486,77087.5676,89861.15374,60921.91387,0,101512.2161,0,0,91806.0278,91897.72717,69351.46681,92914.73526,75432.66857,0,70027.29219,127649.4913,68045.80465,0,0,51227.94059,0,0,82593.74682,0,59084.28851,77256.93437,166868.0095,99136.67048,73001.81516,113856.5644,89063.92196,0,117280.8446,144163.6256,0,0,85340.26383,115169.0018,110363.0877,127763.3033,64976.60532,107507.6516,121051.1735,88927.9881,174608.6433,0,120256.7502,132187.6235,93665.97597,107479.5749,90026.9756,75115.80146,70130.49493,0,0,105177.2397,74074.17135,104763.1424,112147.5733,0,134126.3686,0,187679.1751,0,92022.15775,82784.82517,117785.8562,191805.7145,116114.6379,0,127106.0563,58138.63588,0,100367.3566,54515.51259,0,79733.84003,130392.5751,90244.85854,0,66603.66389,0,164766.2291,0,91751.75052,122547.2631,138550.8378,95248.90804,108823.8377,123324.4328,147060.8775,90517.56487,0,133988.3948,184061.2926,53816.687,0,113131.0369,99582.78874,84244.86397,102936.9157,133003.1587,0,177162.9613,0,174151.5215,140580.1013,80813.05426,103363.8421,119965.1415,135308.7962,167120.4917,105743.4728,128915.3829,89986.08156,0,178504.4403,117820.1435,46235.30881,96893.67484,0,141777.4439,79322.28632,70066.55464,85228.52626,94742.86495,104731.9855,73647.20482,77652.4657,71997.85904,16215.68792,99700.92366,0,94282.1188,116566.4308,64113.55662,71908.82328,108285.3816,164314.0911,110672.3295,3670.851648,147728.3143,112216.475,81778.14141,73218.13978,83499.51661,0,99266.81868,116280.4145,58682.2933,0,69552.71069,0,55025.38924,93276.67724,0,0,82296.38281,79015.4125,47725.84102,0,133172.1362
PI374_0,108920.031,128459.4888,94606.14577,141491.7774,132482.7931,122127.7551,147971.154,74137.7827,93544.18969,79285.2301,0,145077.4847,138268.4082,83631.45694,59152.63714,74659.67119,78216.42018,171781.8384,117408.0001,178631.9124,0,119436.9297,150636.4616,105859.8205,81971.5115,86199.53015,186894.4334,63076.64499,160590.8377,92328.50966,187892.9214,135454.7517,57207.10474,130820.3129,128336,109935.9112,207016.2399,79418.1349,91710.71355,122962.5783,0,45114.19659,78169.95163,89007.63531,172736.3375,150748.8683,201085.709,134834.4841,155013.7487,90641.43337,149171.2593,110549.4145,223340.914,124735.0934,103576.2194,98555.76566,145550.5225,194552.2351,78046.97077,118701.2373,108729.0443,0,139224.5189,91189.5898,88411.35663,81134.50146,128483.2553,94416.97701,210006.2729,0,64568.25739,130160.7817,77840.39113,0,0,186026.5492,108636.3827,77711.29089,118699.888,180427.2529,149128.6559,98226.65102,137512.9379,140755.461,53746.27739,175249.5945,169511.8847,68395.87317,0,113077.533,97439.43495,66826.40389,82111.93963,102254.7639,104005.932,67950.5691,145558.8337,97915.69703,0,120689.8493,96568.06079,66926.16335,107964.973,86475.1072,129544.9178,80840.59238,98613.98852,0,70558.0455,0,221238.119,82602.85,89625.32128,0,149593.5226,83098.43587,121907.2938,110567.1029,102907.1548,105139.5596,61113.5388,134766.0444,0,127081.5532,226536.8367,108178.4797,198289.5946,87487.74432,152337.0648,155087.2384,102474.1033,63698.14203,139654.316,76479.65768,115083.3757,83910.52961,81828.19334,111660.8377,0,139278.6429,121673.8733,0,64173.07397,8051.486947,68309.60209,180992.7549,0,109541.6347,74536.5948,56120.71998,70815.78624,109952.131,0,0,92938.02448,116315.9705,88658.87577,0,93528.90312,136719.2968,58922.11484,100210.2343,55090.76436,0,79591.73921,141391.0626,36925.08054,90066.31351,129277.951,0,0,42364.16226,0,0,106423.2999
