Measurements/Samples, Spot 212173, Spot 212174, Spot 212175, Spot 212176, Spot 212177, Spot 212178, Spot 212179, Spot 212180, Spot 212181, Spot 212182, Spot 212183, Spot 212184, Spot 212200, Spot 212201, Spot 212202, Spot 212203, Spot 212204, Spot 212205, Spot 212206, Spot 212207, Spot 212208, Spot 212209, Spot 212210, Spot 212211, Spot 212214, Spot 212215, Spot 212216, Spot 212217, Spot 212218, Spot 212233, Spot 212234, Spot 212235, Spot 212236, Spot 212237, Spot 212252, Spot 212253, Spot 212254, Spot 212255, Spot 212268, Spot 212269, Spot 212270, Spot 212271, Spot 212272, Spot 212291, Spot 212292, Spot 212293, Spot 212294, Spot 212308, Spot 212309, Spot 212310, Spot 212334, Spot 212335, Spot 212336, Spot 212337, Spot 212349, Spot 212350, Spot 212351, Spot 212378, Spot 212379, Spot 212380, Spot 212381, Spot 212395, Spot 212396, Spot 212427, Spot 212428, Spot 212429, Spot 212442, Spot 212443, Spot 212444, Spot 212478, Spot 212479, Spot 212480, Spot 212494, Spot 212495, Spot 212496, Spot 212532, Spot 212533, Spot 212534, Spot 212549, Spot 212550, Spot 212589, Spot 212590, Spot 212591, Spot 212607, Spot 212608, Spot 212609, Spot 212650, Spot 212651, Spot 212652, Spot 212668, Spot 212669, Spot 212670, Spot 212671, Spot 212715, Spot 212732, Spot 212733, Spot 212734, Spot 212735, Spot 212781, Spot 212782, Spot 212783, Spot 212798, Spot 212799, Spot 212800, Spot 212801, Spot 212850, Spot 212851, Spot 212852, Spot 212867, Spot 212868, Spot 212869, Spot 212870, Spot 212871, Spot 212922, Spot 212923, Spot 212940, Spot 212941, Spot 212942, Spot 212943, Spot 212997, Spot 212998, Spot 213016, Spot 213017, Spot 213018, Spot 213075, Spot 213076, Spot 213077, Spot 213094, Spot 213095, Spot 213096, Spot 213156, Spot 213157, Spot 213158, Spot 213175, Spot 213176, Spot 213177, Spot 213178, Spot 213179, Spot 213241, Spot 213242, Spot 213243, Spot 213261, Spot 213262, Spot 213263, Spot 213264, Spot 213265, Spot 213266, Spot 213331, Spot 213332, Spot 213352, Spot 213353, Spot 213354, Spot 213355, Spot 213356, Spot 213357, Spot 213358, Spot 213359, Spot 213427, Spot 213428, Spot 213448, Spot 213449, Spot 213450, Spot 213451, Spot 213452, Spot 213453, Spot 213487, Spot 213525, Spot 213526, Spot 213527, Spot 213548, Spot 213549, Spot 213626, Spot 213627, Spot 213728, Spot 213729, Spot 213831, Spot 213832, Spot 213876, Spot 213981
PS443_1,164246.5617,132048.2948,159571.2182,153079.0402,185477.231,213457.0977,143917.7488,106323.7577,129813.8853,148420.1579,149019.6179,116297.0885,99652.22672,148576.8186,150287.4552,162171.0317,124296.4367,100005.2701,132712.683,150386.66,94495.06814,120940.9069,161369.6798,147290.5517,129642.3183,157015.9368,142057.3414,133597.6406,103652.8595,120934.1891,156256.998,113715.5094,122793.4918,118414.4459,129047.4756,195990.7375,177380.5287,116122.6637,120832.8559,116827.6245,150118.4959,104655.6129,140634.721,143030.9452,188458.3135,234488.1858,131544.8649,167029.715,189777.6863,111331.5296,145277.7139,160125.7998,147255.1165,111839.2845,132217.5566,179663.4282,162420.5991,105430.0102,138134.4341,146874.3799,142202.4454,126355.0101,114816.1774,115881.1618,116289.2961,173570.5243,162715.3601,153362.8257,120009.0484,154383.6076,195243.5579,105126.18,132797.787,137894.9673,113447.724,106148.8015,112947.7427,158313.158,111593.9937,149090.284,118170.3374,168235.1599,155761.9062,163378.8783,154679.7531,90186.35915,167138.0732,132550.7403,161942.6798,165786.1656,213934.3023,125941.6003,97611.19989,115536.9825,96927.61329,167415.6044,185358.2842,101717.17,192480.697,246173.6733,125795.8803,121440.7543,140279.515,165958.0998,83914.18969,102868.9512,150127.636,104536.6838,134245.7315,115123.4358,147579.7154,186996.6136,161086.5924,105967.0052,183441.0744,111227.2716,141800.8734,137348.7071,126755.8822,154767.1523,140124.6863,134989.6874,132752.2161,146718.313,99976.64054,144945.3732,94974.11692,120785.1806,172800.4905,137420.4652,154329.6955,161972.2308,185475.6922,138665.1695,96850.1621,122550.5875,112349.9455,134756.462,192990.1428,176141.8942,186875.0544,125772.0627,163364.4221,139539.971,120227.5012,109821.9065,115321.2919,120274.5804,148731.9463,93839.64587,145298.8634,108662.4334,167899.1516,149613.5761,81721.81109,110382.7984,124242.1582,132405.6736,101133.406,118263.218,137616.9839,110143.9182,148407.3213,109528.734,81034.65092,102024.5895,90057.65419,116020.4107,139883.9064,151500.7435,191604.378,107931.7283,146715.7666,108310.8845,150665.2477,121515.5691,165493.6507,106067.5861,86584.52588
PS443_2,48443.19954,69712.97976,47785.95164,35807.24827,73848.58889,61810.07293,38771.01693,31068.2666,56607.1378,46086.28252,45968.60376,37191.83523,37215.11084,46813.27849,42359.23145,48167.15839,36071.41188,23893.00075,33187.76589,47582.8097,24977.9834,30703.06059,49546.1002,49694.13053,50130.81343,63064.72016,35778.03564,39371.94221,37113.37597,45194.65073,66177.39557,57114.61596,56100.46959,33350.33815,0,47485.17645,56985.14643,32707.00877,29259.54998,44670.78151,43283.91216,0,46344.19649,37995.35582,55765.06672,68534.31407,47844.77397,47637.82682,54083.17369,60168.52044,47901.88098,39987.6956,43519.76544,39911.99589,48822.62513,52141.09601,0,0,48278.92698,45563.64656,41789.7462,39900.40442,27532.92347,0,46262.37571,45644.14567,52516.55287,79525.59591,35323.75143,35855.87625,48455.32263,0,46606.63436,46673.21083,32084.22115,34644.7287,82867.43844,86190.04153,38822.07112,58271.16081,50342.4206,47651.18518,55952.20703,38204.14176,62478.24529,22693.83501,42631.2147,45677.53944,50018.65027,52893.76285,62927.22003,31934.58456,42152.77283,32928.56247,32603.37868,46716.88558,63659.73439,31928.95712,0,48279.47455,31967.06584,37694.22843,31072.25276,40470.25854,38288.4383,64857.0426,57097.17356,31651.54364,36542.70937,37266.80644,55235.445,51829.47944,41389.9206,25935.22262,37714.87185,42793.62313,38218.09877,47422.03791,29283.67328,45156.70148,36592.94657,51606.05629,40787.97259,40475.52591,27246.44669,41169.36551,18916.71366,30068.31964,50401.0268,46306.0273,0,48881.69005,63326.91288,41443.03176,43755.37813,49253.15446,38624.75159,38833.71765,41130.4684,63127.52401,44964.88166,40548.40143,40894.54106,40616.05006,44401.30042,56418.63369,37693.55565,42676.8547,41909.67443,32178.70973,42373.20749,71056.27864,50875.5868,78650.18851,32550.2664,51757.43812,34086.64715,42014.87006,33226.33508,37442.40125,40762.72009,30591.80896,33094.14651,35801.48697,35919.87476,60390.44828,0,89932.0572,34468.66269,36475.63027,62441.2265,53633.22216,50262.86668,30836.94138,45589.002,49475.30702,0,39408.95101,25351.79864
PICer454_0,42440.92547,46991.54324,33836.25638,34376.42723,35930.11088,44670.18503,56939.88562,33464.67768,38970.25163,43315.57192,44444.52928,34604.21834,36489.77994,35320.85335,27940.9807,34677.28824,40781.98367,33454.64401,25616.8796,40842.59953,32715.58911,41496.46258,40376.25431,32240.1597,36683.07241,54933.07897,39291.376,38641.79629,29644.50968,33912.1751,43552.89789,33040.39281,0,30629.1441,31890.39123,37394.78124,42376.77393,21074.2484,25982.99703,0,32485.94903,25638.87287,34203.70156,34435.24758,46991.56122,56930.22017,38927.86154,45439.11882,57012.48041,31576.27278,34595.65055,39409.48635,60540.38623,38461.67602,27644.9809,47451.71822,37766.32931,36591.64209,43335.34091,28686.38928,30180.8268,25323.81341,25053.74937,34936.79672,20390.76591,33290.08642,0,29375.84032,30251.93284,38392.56853,0,21291.23303,29122.08184,33057.79644,28521.06542,26702.20117,25345.45274,28416.65176,28940.19735,36576.7949,32178.56259,31918.4064,39284.72543,37703.99097,36023.22892,29516.21631,42655.61096,43407.21621,31141.81739,34927.30983,39164.82954,33092.39153,27644.63381,28489.87636,29743.19407,30571.57277,53419.94028,29721.6524,39980.39158,50338.4809,20345.88236,36300.67614,0,40560.79314,25866.77817,27299.06153,29074.62041,21202.66963,39398.4932,33221.99866,42757.59062,49673.94335,47939.87784,39856.98607,49148.54135,26024.21041,34003.35797,43875.2995,34529.97243,48557.94632,30647.42856,32573.07432,35080.71904,38227.30225,33336.99803,25142.12547,26241.26519,27457.04821,34979.6265,22354.60762,33365.17587,33416.37175,47567.40836,38066.22029,32423.42495,37493.1906,46739.74941,28567.47005,51600.89372,60185.64962,45700.19444,24298.93819,44451.47134,0,39983.62501,36127.0287,27582.9943,23666.09502,0,29874.65861,35463.37485,31726.26478,50063.23324,0,21718.4334,20885.09984,30916.82482,35938.21564,0,32162.94083,32216.86098,26630.7074,33425.35653,29077.66091,24376.56914,27372.68719,22586.0084,35514.74536,33536.61528,25995.96334,48446.36739,24799.10178,35648.34815,25570.50416,26621.76199,42860.58015,0,21343.63814,0
PICer454_1,30719.33468,38128.83951,0,37554.60004,31015.02368,42726.79541,42486.12212,39853.43568,32670.41365,38311.18858,32498.93513,20167.11362,19864.13465,44383.97325,36892.60145,37900.08541,0,24838.671,25053.64534,36436.92,28228.67492,39717.60755,35453.50837,24082.61411,33445.11107,43633.05651,32326.96385,31641.24219,27610.07727,0,37219.68509,38924.28393,38200.81898,26996.72324,32880.9738,52892.80097,39671.62679,28753.58299,28607.47543,31483.05856,31364.43152,26253.25545,29477.07832,25918.1905,23972.22688,39926.651,31539.20011,46262.42384,45201.33191,32061.89271,52956.42423,35214.93104,0,35627.73127,24313.20269,34611.76776,32057.26637,33903.53874,0,26617.36385,33337.1981,23147.62845,24666.58227,24998.95856,24233.0486,31301.23225,34868.96282,37036.80374,28816.32159,33349.7266,0,23699.03848,37283.04694,21781.4123,26265.64563,0,26143.70514,0,23769.58747,26777.42457,32323.41096,31303.47729,33395.63956,0,37234.74844,23320.11226,37851.68276,43395.43301,41013.46595,34250.97446,48850.22469,48303.61271,28846.61573,22779.02494,0,50128.84346,70204.46029,20119.79112,35837.13497,41292.10219,35441.80506,33736.36778,32171.64538,37120.63136,19505.34375,28526.04544,41839.78109,24742.0806,35933.52379,0,29046.9917,58087.90677,57272.71415,25137.94353,25975.89621,41044.11187,31812.74477,0,40974.24198,41623.82087,21029.36699,29881.88621,45652.01037,21898.68436,24976.91762,49366.97612,25712.16805,21333.93737,26191.98049,27656.3442,25450.26331,0,54565.82646,37789.9729,23888.85374,43694.75044,38438.97546,20580.11443,50385.79186,37249.06559,45036.02479,29876.46022,0,0,57367.3752,30263.20833,37827.62921,0,36029.56741,28447.46298,33163.21996,41865.29486,43018.86641,58058.21427,31792.94169,22867.58675,0,36646.85728,41991.0047,25980.19852,45105.50022,29936.03975,43268.63492,20729.31385,29038.59987,28149.10975,23085.41121,50915.89032,27076.50886,29093.08475,57187.98872,21309.83359,29360.0377,24951.5595,43870.49643,28293.60389,0,29289.79098,0
PICer454_2,0,21351.81497,0,20085.08359,0,29812.15175,25892.32702,20007.61134,0,0,25596.87011,18648.53992,20478.18462,0,0,0,20167.4426,0,0,0,16619.36612,26876.79302,25599.23148,24089.7317,0,21413.89214,0,20485.71438,0,0,28732.18378,0,0,0,17278.76224,0,0,0,13605.35709,0,18633.80233,0,21235.83129,0,21816.93159,0,21866.69793,0,0,0,20457.99865,21113.43026,24715.62465,17263.43499,0,19533.96013,24417.86125,0,0,21256.94014,0,15649.52176,20286.33292,15206.15378,15673.1153,0,0,20359.12086,26331.40561,0,0,18583.71101,19751.63291,19145.15986,14944.38339,21006.59696,0,0,17969.94278,22493.97855,17785.11285,0,21678.69533,0,15612.08044,0,25791.75912,0,22477.92808,0,0,0,19133.54564,0,0,0,0,17293.37104,0,0,0,16886.58912,0,0,0,18040.86023,0,0,20744.38881,0,18094.44927,0,0,0,0,0,0,0,0,28737.03087,0,21286.93445,23037.56378,0,17117.83857,19630.41832,16134.15578,17542.03144,17212.50568,14826.83588,22454.95367,27314.66057,0,20316.01521,0,18031.70002,0,0,24033.42488,0,32326.09726,0,0,0,0,21321.88426,0,0,0,0,22312.34141,0,23675.73411,0,13409.02234,0,18514.93166,0,23722.36038,13820.61365,20288.27711,0,0,0,0,19419.32233,0,30152.36335,0,18188.54022,0,16270.11523,0,0,14817.67961,12920.32055,0,0,0
PICer454_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29300.47554,0,24716.79177,0,0,30701.98013,0,0,0,0,0,0,0,0,0,0,24562.37213,0,0,0,25117.63059,0,0,0,27782.79046,0,0,25130.01956,0,27538.49239,0,0,28285.90854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17183.25756,0,0,0,0,0,22390.66538,0,0,0,23949.14905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22226.71533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33403.53279,0,0,0,0,0,0,0,0,0,0,0,0,24128.21046,0,0,21054.78056,0,0,24487.91542,0,0,0,27419.87982,0,0,0,0,0,0,0,0,35069.42798,22668.67505,0,0,0,0,0,0,0
PIP351_0,0,0,0,28133.32626,0,34430.37417,33255.17565,18496.46382,33260.64595,26206.95087,41681.42786,20720.23646,0,0,0,0,26823.72098,0,33606.11365,31681.50773,21997.95618,36867.76367,34503.45729,29726.36189,34674.30653,27379.53383,30731.97809,0,0,33165.69155,0,33992.95669,0,29419.63901,27809.38195,0,29336.3369,0,0,0,26229.33238,0,41899.29918,0,24419.49336,0,31169.88498,0,0,25725.95972,40643.59377,37969.21108,0,40687.72156,0,0,36141.20739,27947.10823,27091.91343,0,30419.21413,0,19731.66113,0,0,0,0,24817.23166,29409.86933,27197.86151,0,27624.15983,28674.12684,0,26626.73304,0,0,30995.97265,27262.11199,24380.85707,32470.96414,0,29236.14753,0,25246.59913,24484.45751,32453.44895,0,24977.31562,0,0,22709.31377,0,0,0,0,30857.35484,33340.32143,0,0,31433.95823,0,0,0,22092.70884,0,0,0,24586.25084,0,0,34024.20355,0,27275.56146,0,0,0,0,27271.96788,0,22282.09572,24676.70972,0,43924.0498,0,29962.38963,0,17396.47603,0,31983.05304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30824.02929,22811.95602,27703.67417,0,0,0,0,0,25386.93646,0,0,43289.68449,0,0,0,20584.07587,0,0,0,21752.50914,0,26597.87437,0
PIP351_1,0,0,0,0,0,0,31233.91317,0,0,0,31627.90872,24657.99371,0,0,0,0,0,0,0,0,0,0,0,27948.16955,0,0,0,0,0,0,0,0,0,29783.23736,22201.5435,0,35828.97032,0,0,24003.10151,0,0,35458.30599,0,0,0,0,0,0,22094.12444,0,0,0,0,0,35391.05418,0,0,0,0,0,0,0,0,0,0,0,28200.73533,21588.99702,0,0,0,0,0,0,0,0,0,0,25858.23584,33022.38636,0,0,0,0,0,0,0,28063.25838,31976.93982,0,26952.16239,28611.72194,0,0,0,23274.79443,0,0,0,29173.68448,0,0,36065.43581,0,21727.1215,0,0,0,0,0,0,37304.99184,0,0,0,0,0,0,0,22869.07639,0,29062.85703,0,25396.68022,0,0,0,0,19904.49842,0,0,0,22106.12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25603.35411,0,30244.18108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20828.81976,0,0,0,0,0,0,0
PS468_0,47863.76073,36467.96255,46274.30342,35811.84512,49200.97824,63727.12678,61974.31457,24969.2116,37261.4954,43277.78422,48053.89052,50748.32355,32729.15959,70841.88466,39575.10755,61567.09428,37932.07376,35965.69659,26986.55317,50187.26971,21036.05052,52704.02128,51112.99751,0,66666.13221,62491.40915,46422.01711,33145.47631,43719.63101,40831.16415,64430.50386,38577.78025,36478.93587,39364.64149,42465.14886,56414.98211,57966.14684,29865.10815,32718.4321,52777.03893,55501.13236,40633.99144,45430.10974,35399.9113,57064.2034,74523.70371,64011.71116,42828.48428,78697.42129,37719.28737,56487.72376,41952.66679,41481.85569,33279.21682,61336.95983,60447.96591,57585.88298,52796.19341,40654.70821,60459.89833,44044.17257,34776.12401,41089.33438,39314.44287,38363.89236,35661.08496,55852.0752,45346.79106,34729.75006,41154.33537,62314.52577,29385.9424,48347.688,39246.81581,29002.33069,41221.6406,85344.83486,37927.78965,27746.76458,63489.02326,34181.71289,40257.93203,53527.6219,50521.19846,73141.00555,27171.20156,0,36076.12971,41439.81296,55768.47762,65234.26262,34358.39684,43892.40848,24203.57993,35002.92221,48366.97956,48927.77657,37219.81079,58736.17084,45115.35283,38784.53174,36939.01412,44526.88008,42137.08926,34212.6099,35684.63146,33356.43588,31267.2621,33551.28863,29943.45659,60920.29703,62415.79219,56432.6608,36426.37861,40483.06125,30359.87814,35832.65038,39049.94356,39882.6794,66463.9049,43758.53974,49335.97849,56449.33723,57254.92689,35379.12575,58345.41155,35857.53608,26462.43108,58454.20088,26281.04881,44544.20183,57040.20504,64626.02753,32099.80616,42912.13649,35043.70562,35015.48924,36680.32282,56652.01104,53065.73671,42338.83666,0,56529.45222,41568.89165,50281.11471,39083.62837,39314.0871,35510.39468,39944.80155,23895.44223,40857.6553,26856.61145,41161.72918,65279.25526,30626.84388,36144.72976,37518.76006,32585.19432,26481.08324,34352.73454,39518.48023,37989.19693,34765.90956,25723.1107,46179.64708,28385.50966,38358.21404,50330.17199,48616.06308,68271.45667,52500.02395,37000.74931,35130.53028,30186.10505,27291.04858,27203.87713,61100.42024,37766.53035,34458.82434
PS468_1,42760.20149,63299.27409,63903.72992,55503.82125,64382.38108,85281.5311,63284.55721,70676.67357,57672.82065,77778.76529,47234.52231,53412.327,61217.04582,63677.00425,70184.67549,70595.49583,60868.19465,47038.58,54347.65515,54013.01094,37116.88243,68094.43696,83487.06705,60829.20377,66183.94102,81479.93401,67351.61718,50008.79043,47062.31858,80790.38728,53529.20959,91385.93128,80213.73016,38840.90492,55449.22811,95712.99044,75343.2582,51356.71873,51964.53634,57352.17049,73404.34242,38694.42502,69273.72335,35949.92049,82993.17364,91041.70613,43723.81022,65903.59412,89117.83498,48008.4369,72469.76049,65561.68704,41415.35703,45182.4875,63407.21875,113634.1776,83474.36906,50380.6815,83031.8442,58756.40844,56206.86564,51296.98981,48448.61612,68462.7831,48533.41776,45993.34378,69932.91844,64785.85206,43096.47159,57226.04695,69948.99963,44356.00458,56861.19004,59188.78975,36906.5861,56690.46626,61468.34816,71567.35175,55529.90985,74008.48799,57757.57699,57056.89578,64815.18797,69518.69483,75885.11025,47912.80494,56428.73456,68306.19165,59734.4491,51145.10364,64028.41178,49230.75982,54488.95415,46110.37172,40773.05296,67393.90623,65560.9984,52032.81451,67687.7456,69104.17309,44950.162,48585.71434,54153.76821,82951.62924,49151.25269,56548.80194,55244.61947,33990.85677,45196.0051,42856.31115,69414.06174,87177.57327,81366.42416,43771.81888,63898.04854,44052.59867,49850.5373,92141.87466,57016.45987,60922.26374,59123.67964,57111.6469,62562.80379,43111.27495,45407.99344,61100.99286,36196.56013,51591.15421,47053.65011,60130.8357,75366.00806,58514.36482,80570.78284,48042.18377,69169.13207,59053.72188,56182.51248,50512.19781,55755.64962,88267.17252,81199.37564,43785.70875,44453.98817,59819.97745,59712.74827,48209.63584,49083.16321,52562.671,33095.58203,30882.16954,48254.76502,38560.55066,73851.53342,66679.406,36280.30745,41002.60751,52379.52379,50576.94288,0,57588.68679,61392.97289,47467.56417,41002.34265,50555.0153,38322.97849,43910.85859,62752.47403,55474.55065,42237.16233,65425.78665,88059.92158,49334.95466,49895.60301,47054.05434,30448.7057,47746.30404,76194.1511,70783.58088,49255.52107
PS467_0,84148.97916,89705.84028,96270.48867,79773.56281,83626.99154,93159.72492,92713.15887,63604.30672,79765.96086,75285.70326,75992.60731,62332.68478,57610.1244,70596.87183,75997.16182,76049.38839,93667.53141,66455.87665,73088.77761,95908.80841,60131.13425,110956.3959,132602.75,138817.6552,59636.03175,102623.375,101670.3074,69741.28683,67525.78973,88285.80873,77215.37859,88622.05628,95022.76475,101355.2829,75320.36186,109612.1795,95270.28319,57251.60977,58165.42394,77946.53292,114715.9552,102020.7116,93134.10411,80571.75145,124419.5501,147383.2728,75219.24672,92092.29168,107654.7744,63894.65332,106059.8178,82610.29508,93219.25032,88812.81706,109510.2326,101273.9914,110847.9037,85670.22882,102794.3789,94331.10428,154574.4105,71617.68816,64323.67625,81173.98861,88996.87074,130189.3321,79432.04654,86282.45199,85119.23781,111885.0753,254163.018,104141.7044,78157.64292,70477.59716,82898.93826,101019.1506,131514.5708,99350.19918,62111.61835,104656.3738,97775.9483,100039.807,128386.7301,107071.2467,78267.27003,72018.42301,107312.6485,110131.2695,110869.4932,104595.8334,119676.2121,88396.0926,88907.85102,72000.04375,56953.6747,90755.14688,87260.46095,67851.74553,86489.2269,105007.3179,96632.065,70946.26726,64050.27033,101867.671,108975.4547,117929.2566,82371.55553,64879.37187,72605.37895,72322.48094,81006.69675,128042.6939,99341.94027,83777.31021,98360.899,50943.39531,91570.51692,78618.87371,111142.8867,117626.4287,81431.42735,64640.529,99329.38631,93873.12069,82101.94997,90888.97737,66721.10802,52228.4569,80856.02764,71848.16415,94064.58118,118605.2793,133457.5889,51317.75015,58263.00792,72266.60336,72884.24903,66516.22924,130398.1809,153659.3385,148037.1777,53861.80247,86155.25004,65606.85106,83534.16752,65556.40604,88370.8055,75760.85098,90584.48349,65064.20212,112555.8587,61542.46232,88956.38634,94319.35979,62000.27073,75384.90372,80699.37464,76939.28518,93421.33915,55273.54077,72574.86228,72390.91935,73344.15186,47903.23805,60217.16366,88194.09624,76692.01397,123061.7837,94982.90518,66538.70475,102690.5498,95222.52733,86026.12091,63006.78188,82052.57679,86111.3402,132383.7504,111919.3711,81558.30844
PS467_1,61684.11604,73687.16243,97573.21942,100121.2307,154904.0075,111994.9059,86892.0719,67679.04173,153010.0246,79705.47485,88432.05862,78278.32131,67509.9854,86328.07145,72765.93901,104235.4974,107907.6488,63843.51159,77350.7361,109567.956,77353.8836,105346.7436,126742.1303,78288.22414,87495.07859,115378.8845,103460.6423,96255.33536,63694.48657,63545.09165,104708.2019,102229.0679,116305.4783,75317.55876,63289.83368,141085.9889,132099.8194,62927.07059,72720.02434,80348.19544,107116.5284,66219.7762,95210.18281,77667.28257,103564.0662,140420.1959,103622.9989,97332.03736,133386.7068,80169.94524,138155.4117,114466.2766,94810.47267,108179.3492,73909.08313,116028.018,119260.3488,116291.999,112594.8778,118429.9383,119870.4388,101568.0865,78427.79249,94110.12915,92112.56384,164521.892,119103.7243,104843.4731,96256.46058,112993.0074,150274.6823,61314.91171,76201.80587,93975.30826,74962.14543,84161.84978,155442.3259,82141.73911,87574.03898,108082.9223,111830.7703,79451.42637,113282.2113,77977.75796,109216.2318,105867.0632,104333.3279,107461.2464,97358.98353,90584.74232,123625.7844,85873.0493,92346.33721,69116.34107,54502.54882,68780.3991,86622.39863,63874.76283,96085.60292,137439.6116,66737.53952,72523.55326,83864.83864,76087.7763,56904.90492,83175.81402,91500.79213,61282.90738,64667.53773,60599.34018,100115.4278,136119.5521,90685.37229,93473.30215,102379.2452,76291.79132,107390.1591,83737.29634,62280.31219,133355.5697,99119.70693,86437.94071,129106.1533,88128.3643,63274.36366,113759.1093,49078.59931,58764.29793,88920.83147,77647.61756,95659.43523,85195.71121,205475.2353,45833.46731,76603.09891,89457.95487,70134.78753,69477.06024,128120.1231,86708.82412,141840.3781,51727.70737,96327.4262,91082.2377,88312.57174,85046.80348,60779.95238,73873.78441,78993.10184,56704.31286,86592.49826,69743.88497,109227.9905,109848.5956,54483.17389,114279.5269,78555.63081,75203.33643,114353.4063,62013.71661,77170.07353,75618.89902,56885.21957,62474.8116,72322.70955,82565.77673,92007.2894,135579.7114,77123.52408,68763.39189,115792.1484,110909.5754,93915.19187,94021.46573,86387.58385,91541.12237,123630.9991,110287.1632,70204.03702
Hex2Cer384_0,247162.7597,219253.7365,219636.4694,213196.5432,256422.0066,355559.0847,307534.531,236138.427,227247.7777,216234.5455,208568.2594,207530.3172,219789.7176,281827.0477,207319.9636,247265.1624,226881.7711,181992.4883,214656.9973,236669.9246,162458.683,231922.3264,242010.6891,275617.2021,321019.8571,275825.7522,227726.5599,222561.113,248002.3596,355457.4241,240015.3426,207682.9679,260799.6592,242929.0982,210578.1746,273281.1537,319712.9327,205911.8992,228046.9375,247394.0686,209835.8551,176109.1712,295268.7166,229730.5433,279647.2524,460387.92,310124.3399,289730.7211,262950.7088,236092.7328,239662.6314,250897.0277,220470.1099,321678.3668,272370.5744,345903.8139,321239.6585,229598.0504,280269.387,263472.738,377900.3271,220372.9822,243874.5138,241166.3322,209245.8246,440642.2656,302837.2771,279463.9095,234521.2935,170233.1901,389300.9256,150851.1089,250644.7324,212318.8551,194946.0368,208601.6348,208428.2678,283323.956,224367.4105,225692.8804,284086.2199,212514.5338,321079.7123,294053.2465,255819.8987,206272.8191,259501.8048,250197.1777,240925.4824,293729.2663,317580.2391,181356.6617,249370.3634,194852.3599,188966.8298,286653.7104,275330.4201,228676.9583,294054.3571,284573.9007,202513.5292,213658.0103,211746.0273,265518.3365,214268.072,173293.2999,199340.5389,203892.0817,240345.537,214164.7941,263625.4692,297868.6195,315473.4127,205621.4286,221788.4876,223549.1974,239978.0457,259563.8768,219673.4191,218355.075,226864.7726,272057.2048,334846.6167,318161.045,166387.2077,245440.7515,175239.2493,219054.1645,241432.0195,230986.8069,222036.7113,204772.8297,316349.6805,183930.7675,225984.48,238880.3082,229841.2252,195728.8709,275944.9827,225205.7408,307155.0147,175261.166,271942.1977,206436.8764,262568.5665,210720.5072,216303.1371,230841.0801,178117.6697,197701.0607,213831.9065,201496.1005,302448.3373,263262.1632,172109.6762,212007.0194,220340.3573,234700.736,191558.989,193552.4258,200179.5368,188719.4111,221529.1048,178365.1343,186638.4331,145655.5524,129437.5944,215973.5261,233444.4092,222549.5751,344070.5004,200377.2829,225788.2357,182888.5666,137376.9238,174966.6292,284180.4222,183208.7637,146119.8637
