Measurements/Samples, Spot 238812, Spot 238813, Spot 238814, Spot 238815, Spot 238816, Spot 238817, Spot 238818, Spot 238819, Spot 238820, Spot 238821, Spot 238822, Spot 238823, Spot 238824, Spot 238825, Spot 238826, Spot 238827, Spot 238828, Spot 238864, Spot 238865, Spot 238866, Spot 238867, Spot 238868, Spot 238869, Spot 238871, Spot 238873, Spot 238875, Spot 238877, Spot 238878, Spot 238879, Spot 238880, Spot 238881, Spot 238882, Spot 238883, Spot 238884, Spot 238885, Spot 238886, Spot 238887, Spot 238892, Spot 238893, Spot 238894, Spot 238895, Spot 238896, Spot 238897, Spot 238898, Spot 238899, Spot 238929, Spot 238930, Spot 238931, Spot 238932, Spot 238933, Spot 238934, Spot 238935, Spot 238936, Spot 238937, Spot 238939, Spot 238944, Spot 238949, Spot 238970, Spot 238971, Spot 238972, Spot 238973, Spot 239001, Spot 239002, Spot 239003, Spot 239004, Spot 239005, Spot 239006, Spot 239007, Spot 239008, Spot 239048, Spot 239049, Spot 239050, Spot 239051, Spot 239076, Spot 239077, Spot 239078, Spot 239128, Spot 239129, Spot 239130, Spot 239154, Spot 239210, Spot 239211, Spot 239233, Spot 239234, Spot 239293, Spot 239294, Spot 239295, Spot 239378, Spot 239379, Spot 239380, Spot 239465, Spot 239466, Spot 239467, Spot 239554, Spot 239555, Spot 239556, Spot 239645, Spot 239646, Spot 239736, Spot 239737, Spot 239831, Spot 239832, Spot 239926, Spot 239927, Spot 240023, Spot 240024, Spot 240122, Spot 240123, Spot 240124, Spot 240224, Spot 240327, Spot 240328, Spot 240432, Spot 240433, Spot 240538, Spot 240646, Spot 240756, Spot 240757, Spot 240869, Spot 240982, Spot 241096, Spot 241212, Spot 241328, Spot 241329, Spot 241446, Spot 241564, Spot 241565
PG424_1,466948.9175,356998.4635,178344.4707,238324.2051,388379.2157,308340.6751,272301.4879,249654.5512,233047.7481,213482.8635,245043.8322,233044.4128,333690.9079,190535.8067,232929.5407,285276.9564,157924.355,225648.6805,243869.819,305985.4234,294759.0656,349263.824,276137.9734,188546.6455,226537.1271,468111.6297,360782.5583,226621.0831,241495.2364,277616.1573,213865.2179,160791.326,244945.8734,342231.2293,229261.9624,230319.3344,159202.3944,163373.2392,245631.9713,127243.4772,172214.5224,183245.5679,173817.5395,191086.938,309968.0418,221890.7806,232916.8506,153014.0211,245620.9426,210459.0806,218189.5432,275194.6631,218044.4216,169946.9283,172350.8559,183406.7331,175870.8342,212323.6008,213275.681,125833.4359,193197.6945,204637.7428,211476.3982,298916.0301,177885.7672,241368.1619,232494.0931,169957.512,168518.1639,248198.0517,269761.1436,267081.4351,315093.8517,306393.4519,346704.6561,211525.6213,259048.9223,286874.3858,314051.2913,295727.8179,305359.3771,219015.11,203050.8271,170932.6061,319732.2405,310367.622,322573.3616,220458.021,205752.5333,225536.7397,151257.5691,341675.8317,222110.377,234409.5471,203431.4615,259072.3313,135478.0082,170767.6405,230645.4117,236329.8206,197631.7104,261180.2108,209882.2248,323959.5311,190745.4886,179816.7356,135050.9949,252005.7816,171629.6251,142772.1795,178287.4417,304076.0262,171120.3282,262844.6865,191448.1896,185763.3691,142580.9613,188011.7751,169841.7503,158813.8971,175856.5059,278001.5721,175616.5289,206530.6611,323555.3166,250914.2652,284931.611
PG424_2,215329.1913,176277.5387,0,65977.65435,128139.4455,107199.3082,78653.10602,64396.5076,85315.12772,72761.7641,80097.5117,92183.90788,104442.1344,58818.58103,71005.63496,93895.54554,68036.03471,82148.53914,85019.35146,89282.4053,146402.6725,129497.797,90556.18909,87877.85799,102862.7244,113545.8743,116769.2878,94465.41055,68256.60174,115114.9442,97922.11993,61745.14582,71545.24038,116635.0926,84547.41853,66606.46295,0,61479.74916,97280.36818,41565.78626,0,80812.11474,83983.37785,68953.53086,134136.5966,86321.45123,83498.62237,41073.93806,76299.76594,73242.60763,96812.4209,102805.1812,96891.0023,69967.27322,88310.68414,79714.46429,67311.91859,72089.96294,90671.83245,67409.9711,88849.66546,68874.24234,74790.52962,104452.0401,0,83560.36747,76970.04603,72837.54706,66893.66729,90061.67194,62624.12091,86896.46604,110121.627,98630.80147,152098.9116,90099.96388,72085.23417,99440.05224,100047.5622,103275.1087,104061.3033,69747.18899,69168.83977,56902.52464,104733.4974,137196.2519,93449.72625,72106.90876,82224.25197,63077.39462,49847.79768,123854.6692,69660.10074,98090.82249,91724.7986,114376.5911,55500.42123,82427.25953,86015.79654,73521.39967,87835.16866,77786.29017,61760.74214,105423.9293,78873.66868,82459.36505,56755.69295,69254.9617,74037.49571,61686.20224,78506.03663,158791.6891,75879.80918,129027.0945,79693.40063,71642.74098,62254.9558,86803.0714,67449.56302,84189.05653,85460.75251,90213.49942,70275.72053,89394.11681,124267.0184,94166.82619,81881.43632
PI374_0,212901.1831,161918.1849,66362.53798,83196.41109,137317.9548,164104.0938,117689.6148,114013.6923,145780.5019,127462.7125,93192.91978,189408.9597,201466.3119,100903.6952,112515.4349,83537.28681,75106.65669,100868.7097,135070.9897,109813.2408,128315.1267,194622.0874,128208.2139,116151.635,124693.0049,178688.7044,159861.1208,139395.8755,154664.9039,158964.3191,128514.4213,100873.9699,108415.3097,142561.8359,116896.8764,119366.3868,83168.23439,75189.9046,121712.0118,81920.70603,124241.452,123459.9855,108343.7543,82573.94129,96763.70577,99012.73611,104630.8885,79483.03293,89281.0713,129612.6387,105080.9276,148887.5788,104588.1069,108104.7346,103138.454,96531.37858,64738.71501,125773.2565,106934.5963,95338.4901,92620.55242,108375.9122,107262.915,180355.3506,93611.94726,161415.7962,138387.9263,134741.6184,102059.2776,122490.8401,127525.6024,132470.822,142488.3016,128142.2302,197914.4054,123335.746,127372.6589,138513.8748,148896.6438,159292.301,145355.5923,94552.99942,123202.6697,76581.59453,133673.4816,207139.5131,87783.13898,117782.6032,103667.4787,144052.7551,83655.22789,169864.9877,122418.8748,99548.11835,107712.5666,100222.8043,73202.99647,80958.58939,107302.3002,107474.7558,116836.4753,71275.4647,96672.81533,136150.8816,86582.22275,114554.0574,97339.36241,100544.3839,64124.16442,97407.73407,123875.5554,116665.3427,87826.56023,129739.7613,90662.47696,84270.20635,80721.52475,76480.83921,86438.64739,49566.70534,74987.34048,86401.29421,96741.55097,83856.98566,124805.9518,101775.4359,90896.17897
PI374_1,113385.1712,0,65392.80125,65619.79247,118008.5179,124960.2365,121408.2196,86931.27625,80199.96731,90367.22617,105408.358,107946.5774,155790.8946,90088.25917,88364.94931,67513.40846,73145.67677,97766.67513,100938.5584,116142.161,95109.83984,147494.2056,100919.6157,107634.6692,97576.22615,127453.4346,114106.0094,96223.42503,120226.4253,122393.0465,120385.1587,66534.94939,80318.74405,95907.59882,80646.20595,88426.09462,64685.62577,53703.95095,78056.28271,62690.85241,85041.40877,110966.1905,74989.15418,75968.52217,96618.15679,94955.70541,89085.43148,53863.65394,64286.94314,126231.6348,76943.11737,73274.16303,94645.79125,80956.90023,77510.34748,79362.70532,67799.91133,92549.38336,79943.01876,68892.37021,73855.73466,78052.81641,120114.9664,158835.2348,0,85186.6247,85102.79652,75650.49314,88610.20879,96656.51402,90078.01958,123692.7927,82632.6391,102916.6109,161653.2327,106252.2447,131759.0587,135035.6276,134602.16,86272.36535,96270.43823,83743.50727,99358.76154,50918.68975,99388.95779,110816.7542,84338.35959,73013.07626,92083.9839,0,72789.47834,137396.8813,80353.00027,108722.0601,94143.20162,98695.6197,68655.11867,60280.08352,77827.56528,77497.32722,80599.17808,67451.23703,69552.89835,95697.46363,58604.28198,52571.4661,44470.11748,79178.20256,54647.88508,50712.25004,68712.13785,0,101061.3085,106592.2838,82347.65062,79693.11497,59474.72235,81144.18584,64655.74182,60322.77935,83292.05991,95176.10242,73949.8803,67699.74047,134449.2137,82015.76074,94422.57645
PICer386_0,816848.2325,771566.537,393425.3535,433658.6942,649195.6096,697219.0949,482307.3315,483237.7967,464261.6202,356939.9305,465135.3329,490251.5385,626123.1629,353209.3014,530724.0476,598656.4783,329529.7317,469549.1784,483399.0509,487540.6879,511348.3216,637179.6152,535665.6523,464319.435,457896.2496,754894.7407,619213.9926,488792.449,342647.1701,499207.8865,431235.3385,359212.0834,483444.8413,574380.0506,420478.498,532117.9567,432407.3299,422629.8313,612987.8888,393409.6855,388457.9504,425270.0249,316571.2322,319198.1195,596873.6391,458399.9851,395210.0768,280783.3921,419287.9725,419324.6299,338709.104,523183.9914,443068.3456,428220.6412,491777.4721,577292.3233,404806.9065,417329.782,399847.2598,300063.973,456599.449,434281.9132,403368.7702,450091.5407,355344.9969,466093.1693,341509.7887,273785.073,498119.8026,457977.1319,474376.5348,459535.6276,711254.4721,509917.3341,613722.9586,457249.6262,631379.0782,582675.2126,697351.9122,537008.3321,495638.712,342704.8045,470285.4734,316616.8053,551467.3807,561017.7575,653690.9453,514811.8917,307052.5008,475827.4604,370618.9404,498372.591,471769.7258,418311.7981,337413.5197,549541.3374,307932.822,325172.8202,502888.5031,341130.8577,403773.8054,442095.5677,442002.1724,481062.7482,413265.6924,335445.0361,419876.3837,371139.7372,366811.7316,288475.8193,331054.8189,687119.35,269230.4504,448895.6339,398965.913,271339.9964,432371.2559,394286.7023,296190.0076,313509.7309,309611.6699,451127.516,393069.6278,365689.1438,525989.8849,639623.0738,430749.5068
PICer386_1,612372.0527,435866.3741,295597.3574,224910.9388,476265.5093,505301.7683,323153.568,270411.0944,350859.3989,255010.483,286634.4871,324705.542,446496.2403,234681.2228,330948.415,356911.2434,235090.5376,274722.2455,296990.4992,358379.704,363628.3188,475382.7124,380710.1872,286920.8971,291866.4855,489777.8794,376704.933,340965.0195,272760.1057,344789.9563,255896.4639,199472.6794,313326.8922,383755.312,290282.7995,286119.4441,279504.0311,256678.0195,353816.7118,262812.1146,294148.459,267125.5339,227869.6597,200108.6381,343125.3374,270610.6864,245646.6491,213561.6967,254886.5646,268003.1909,247208.2606,409587.8009,264605.3209,290242.6566,299053.8033,347236.0291,285780.1696,303901.2972,296809.0561,192837.7357,260222.3837,269672.2724,264831.2458,323645.3435,214126.1016,285111.6205,272722.3299,180392.5222,267833.2019,349652.6161,367230.579,413469.3344,444222.0077,369707.3161,442188.2937,264971.1807,380691.0687,381765.1301,418194.4778,380734.6334,359069.1066,305163.283,319584.5035,218884.7563,345547.5945,340134.2352,433619.5814,347323.5073,228827.2656,325146.5133,239135.7178,341540.3448,314418.8604,282895.9044,211049.1118,372417.3058,207619.6352,180201.6746,374108.9269,210069.3766,230145.4535,274327.38,317349.262,269476.8892,263191.9463,242032.8647,276641.5473,244689.7915,226873.3971,191373.4207,236239.5872,366755.1307,201375.5515,334823.3161,260644.5021,232067.5351,306118.0191,242694.4198,222856.3692,213830.0344,168433.9063,290886.3933,264316.6078,252580.1039,334786.5766,381076.6731,281820.5239
PICer386_2,124195.0463,148092.991,91834.96684,105790.2004,136426.1068,104679.4505,91456.36187,105831.1208,101912.3849,0,95681.49721,93027.12246,111286.1453,57779.5015,95033.75488,112882.8518,67799.52755,82764.51276,104887.8373,70761.41952,92437.999,131859.9157,128941.426,93353.80146,84186.74541,166532.9768,122513.7839,85540.02348,96150.83193,109785.0696,79310.5306,66222.9348,86468.38303,117232.9587,85542.17443,69740.05859,97698.46803,64934.88272,98503.02834,75360.71152,64684.04837,89598.61486,56618.20369,60594.66723,98015.2645,103906.575,77708.86171,54285.54238,74762.965,0,72942.56132,112311.1968,86300.87376,81839.77452,76089.45146,92155.08318,96149.1687,67366.47609,69429.93149,56915.43131,72736.94296,85871.66705,88925.91124,120405.36,0,86911.60236,84270.47105,50045.78187,93169.27298,57249.51582,81044.29771,95355.40354,113280.5109,86719.22094,126296.664,109393.8803,99091.99514,103077.9413,129812.7816,124449.8481,116260.8222,60426.77537,86766.13357,62498.1059,90846.50909,129302.2307,128115.5502,66368.53914,82803.68405,67777.31869,66754.27641,0,95243.37326,75152.71998,55288.65734,83757.26941,0,65851.10884,104222.2744,76448.75626,91559.00864,79181.27762,89974.02184,85611.11388,85820.06259,75480.24304,70376.89808,71135.49747,55956.31322,66466.0777,69165.01404,131921.4602,74799.33571,123286.3786,77250.32803,76025.00076,54759.88313,75317.46471,48566.28623,48996.03324,58343.94054,86410.75819,67312.09581,60294.53608,109851.5937,125908.2871,116635.385
PICer386_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66610.29397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35470.79291,0,0,0,33674.55173,0,0,0,0,0,0,62738.11214,0,42053.51806,0,0,26996.80865,0,0,0,0,0,0,0,0
SHexCer411_0,748633.2043,602163.2195,252149.5221,290628.819,727329.5467,530963.5121,549824.8952,761686.8022,534044.5835,384413.7678,336813.7277,251182.0023,726654.9388,370004.8249,474414.3544,497714.0673,196235.932,563709.8553,522404.6543,694372.0525,757284.6032,1304488.047,922113.1681,405570.0975,584559.9953,1404107.376,645427.5028,289185.5472,226665.6142,523603.7654,190055.4815,191007.0208,419172.1941,467057.3565,312414.4699,419186.3796,165750.382,175676.2355,374442.0597,158446.2072,246935.4531,364191.9679,319332.9518,522398.4125,681255.4699,611643.3983,556678.0831,443772.9991,602032.3419,702982.3849,450124.0146,783836.5075,249557.6366,284195.7627,243954.2417,147843.5266,92406.47256,340728.083,361910.7329,253896.4871,224137.6499,365075.4383,266286.9276,1114118.204,509855.5396,620190.1124,442439.0552,295276.8755,225407.5994,157079.0635,496371.9547,586861.9423,668131.7604,793636.6654,989940.3937,312338.7452,195123.5586,264632.2755,243305.3812,629446.4277,331579.3979,522629.9141,507047.4308,290363.6776,758004.5131,846197.936,673891.4571,273110.3844,391361.2067,121393.5072,90426.75206,350193.4239,617825.8813,262685.9814,386937.7473,313267.486,133490.1396,167836.7188,250491.5556,527500.6123,137285.3144,330925.9241,187751.4442,554261.8751,318094.85,423554.9946,127030.6482,196286.2564,183741.174,135656.659,158595.4684,313190.9183,169894.744,261622.1953,196660.2575,143756.9999,125128.6891,181523.9434,143728.8821,152258.7039,165376.3623,378994.1732,152986.2529,283247.4596,208376.604,139318.1931,304317.0969
SHexCer411_1,304913.1252,236980.8793,123903.069,174567.1844,340126.5916,227261.0592,264346.1668,347916.6771,225228.0215,202349.0399,200221.7127,181044.3481,321861.2993,161034.0694,197020.8673,275377.4757,115085.9275,278281.0939,275996.3986,309490.9621,331512.6069,626128.9847,445787.9007,204027.6533,282815.4617,563043.0051,283048.7571,129928.4831,129285.1422,234734.2218,97078.75406,89757.49034,210344.9327,239491.3608,156070.8202,195156.6513,78504.78948,89454.48804,195677.9241,85073.15338,110823.647,145331.9018,147884.6068,238109.4542,261861.4,316218.9888,287083.1991,261033.585,339086.2132,346569.1928,227279.616,339141.2167,148441.1497,105217.8134,126733.7914,80262.6197,67354.9832,164730.118,148372.2153,126514.2599,129294.4923,183494.8558,127297.4822,592996.6363,222228.95,289260.5425,194810.9225,111077.2243,104088.3648,86641.8741,232449.9291,263232.2498,317918.3857,344443.2529,631976.496,120748.4151,108295.2196,159020.9228,72678.27937,346257.0002,161807.8818,247189.8761,230796.9148,134725.0138,351284.0551,441229.3608,327821.9411,124752.8743,185396.7776,74544.05492,46243.05837,153439.9685,293006.3588,158640.6776,173029.8296,147798.2553,65173.9285,81942.24196,140195.0103,287244.0287,76390.73593,185978.1487,98460.50985,296935.3441,149496.4611,183498.908,61262.68977,88080.57176,82220.85943,69683.66929,105221.3215,152378.0653,64204.04675,186464.1322,108239.1849,60394.05481,54154.96806,84197.21502,82889.82746,74162.34101,88536.91341,156271.5227,91608.45852,139024.2005,83928.52117,60273.68522,157114.5303
SHexCer411_2,141052.9381,125631.5449,71478.97988,63024.55799,123406.6195,147004.1748,94849.19229,58290.28673,98367.35341,69713.34462,97437.04347,104217.8514,142464.6292,51842.66814,71871.04243,83587.06632,51868.36312,79088.7883,91116.02261,74829.39486,77800.92733,104190.4575,73444.81109,98388.16306,45110.56794,100403.5895,86755.75162,77408.37261,70162.25999,91188.89129,47496.96558,58130.036,101375.2243,113472.5698,75129.58469,123987.1555,81996.22332,63547.7794,118421.8418,59765.6543,88082.99219,55441.41459,52418.63015,41952.5984,100501.6768,102527.83,74530.44443,35862.24875,66760.67974,84862.89162,66112.56033,106964.0665,111399.095,85210.65071,97474.05106,89653.71888,81249.05477,66668.02209,48800.61353,70920.9906,67465.17369,79193.64062,69185.40342,72965.60927,0,83042.48135,90442.39428,53888.81223,77273.1423,94017.57639,65694.28406,79608.95302,120819.4259,107178.0079,91932.5868,102457.4482,104200.4776,81139.92921,81902.32864,102830.0643,87629.92907,78256.11957,81324.69322,80490.32687,83923.017,103996.7463,111763.4838,70820.85134,70793.70221,81907.65621,70568.28438,79427.15238,83235.14652,85465.11756,58204.31691,129376.0169,60550.89777,45974.87265,90090.38898,71001.59211,72939.65419,75646.30049,106430.7318,74648.07339,76027.20888,56271.5812,84492.04791,0,101386.56,43765.99524,56328.1421,105047.5672,66102.52592,136525.9758,58924.23253,54594.43192,51465.81641,60429.59347,54489.98225,60874.60937,47051.93846,85587.97386,72216.05361,48134.59795,103548.3162,117207.4757,90902.06223
SHexCer401_0,3629933.796,2406876.692,1010980.167,1298776.265,3186043.019,2777339.889,2436174.657,3052303.07,1982612.435,1491818.605,1339889.452,1290159.838,3022941.856,1768132.702,2071020.241,2456582.301,1149932.566,2045509.712,1893837.421,2652062.001,3386774.935,5508867.284,3488133.858,1499745.22,2038362.036,4990629.355,2242060.178,976499.8207,1003386.273,2345175.809,901305.4996,1031492.261,1935225.831,2124496.903,1143121.781,1835932.597,607484.4518,880300.4606,1706032.645,741298.5447,1076796.345,1733925.007,1513596.067,1800900.73,2218109.133,2014882.761,1975882.723,1628927.083,2190809.734,2680550.058,1738370.549,3050969.875,1252293.611,894213.2386,1035660.759,593440.1918,447381.7911,1323546.778,1370933.99,998233.194,1112645.001,1194302.914,770865.2436,4011899.985,1764168.659,2072317.308,1737354.95,1130446.794,871909.501,888080.1669,2032954.528,2376460.262,3563890.376,2811538.679,3933114.601,1000317.995,1130876.536,1737253.273,1183055.005,2335307.546,1803950.964,2115964.616,2223258.437,999620.2463,3653879.15,3698033.337,3326209.661,1130914.873,1768681.169,722732.1118,449018.0617,1532564.267,2242235.074,1253170.639,1586047.389,1425563.426,626612.1949,729936.3967,1032444.673,2191849.497,618152.2905,1459155.533,772537.7483,2181345.306,1359182.905,1674042.273,472439.4034,950119.1647,636512.1882,543376.7751,759644.911,1700578.499,738364.3963,1360594.602,936336.7387,671668.983,489652.5882,797465.3444,644778.4438,787935.0691,716601.1291,1818194.75,775935.6977,1261882.445,1108804.516,825684.2383,1502565.756
SHexCer401_1,1704979.088,1090240.359,515490.9475,646829.0289,1542187.463,1344249.367,1164661.611,1654952.427,1114010.487,733599.2603,667754.2389,617290.9193,1459866.659,757324.8135,1063434.932,1194560.846,543269.2505,1180876.624,1025457.265,1273227.096,1602557.328,2866939.954,1651940.502,762580.6397,1037647.475,2539412.036,1254874.631,487140.6694,495415.6565,1121414.247,436139.3752,512582.7304,997669.5739,1090621.458,637931.025,877672.7553,340665.7154,404599.0157,898189.6738,368612.5297,580351.262,821960.9947,866332.1163,855084.8604,1074086.472,1100003.675,983959.2554,774858.9026,1145972.764,1406477.032,881766.7264,1680151.191,640959.5571,499889.8055,592799.8816,286048.5996,217154.5618,660613.7829,639461.014,463925.1997,469064.624,558115.5051,368281.5899,2005328.692,862127.6914,1018862.899,905122.9131,514595.1855,503721.4545,480018.1439,984959.1881,1146624.255,1696652.125,1444302.79,1955566.254,525778.7823,574915.614,766614.9394,587520.0255,1110199.247,865596.4518,1044387.428,1137584.79,505381.1543,1886153.657,1768519.194,1451385.132,512779.7823,854579.6086,374934.4277,207779.929,766320.1255,1113473.56,543703.4748,785650.084,673549.6042,317665.5226,345726.5866,554882.4353,1009902.783,319593.3715,658620.6277,387615.6413,1156300.325,751842.6674,844247.9698,246420.2595,506435.9706,313037.3259,302275.7933,422573.8408,879862.1365,432739.0815,652026.6033,451588.748,409418.2386,248109.8284,465809.425,333673.6329,334571.1094,341328.4333,938723.0661,417662.322,612464.9957,501359.6187,389890.672,682879.254
SHexCer401_2,406172.829,233159.7533,140783.6147,134189.911,339556.1637,252749.0844,259795.3124,384988.2254,250622.4066,192235.938,163279.8844,141622.9825,352123.7526,167008.4192,189271.3151,259341.552,143688.2508,269417.6268,214012.0425,280606.8553,369561.7398,639720.8785,359235.3556,176737.0849,256888.2834,569710.1259,266689.8174,132683.5694,129669.8481,241783.2041,137987.1641,125229.1128,265583.4207,254499.8006,127052.8979,218081.7716,77889.21225,113490.5436,197893.1534,100890.1449,128150.4933,179483.0618,195799.0502,197923.6034,251521.4687,239281.8182,210573.7577,221308.3606,274606.1909,339576.1939,190476.3571,459493.1689,156447.1709,132575.4515,124300.2821,63998.28357,64196.72873,151021.2829,141500.343,83218.85152,129429.9784,130410.6644,82026.0157,458891.26,193846.6101,252836.8446,186008.444,176432.0529,117674.5449,108074.4199,235643.6443,257388.085,409372.2912,309632.3293,432086.0082,135004.2017,133738.3161,161424.9237,119338.541,193215.8568,212112.7706,245192.6314,256318.1702,119957.8713,416208.5101,540131.9585,390090.4903,121540.8547,188841.8199,106055.7935,50559.71984,159061.8557,207978.0834,120148.1594,211226.0573,164704.3373,87573.37199,93225.40111,146508.1741,316659.7761,91656.53489,209973.6652,104507.3575,248767.4819,159626.4167,191333.3944,62613.29962,112876.0498,93114.04166,86687.60344,108490.762,164495.109,81249.32036,147669.2601,150085.3331,80181.24314,55499.30069,109874.5077,98868.61099,88976.2964,90197.89864,207935.8683,101321.1223,139488.8928,156979.4839,72307.41158,119357.8708
